Auction ID,Heading,Location,Bank Name,Reserve Price,Auction Date
60668,Land and Building in Raniganj,"Raniganj, Kolkata, West Bengal",Canara Bank,"₹26,46,000",27/06/2025
60577,"Residential Flat in Mulshi, Pune","Pune, Maharashtra",Bank of India,"₹18,74,000",26/06/2025
60578,"House in taluka haveli, Pune","Pune, Maharashtra",Federal Bank,"₹87,75,000",26/06/2025
60708,"Land and Building in Sembulichampalayam, Erode","Erode, Tamil Nadu",Canara Bank,"₹4,80,000",26/06/2025
60730,Commercial Property in Burdwan,"Burdwan, Kolkata, West Bengal",Punjab National Bank,"₹4,21,20,000",26/06/2025
60733,Commercial Property in Howrah,"Howrah, West Bengal",Punjab National Bank,"₹3,98,37,000",26/06/2025
60734,Residential Flat in Satgachi,"Satgachi, Kolkata, West Bengal",Punjab National Bank,"₹33,01,000",26/06/2025
60735,Land and Building in North Dumdum,"North Dumdum, Kolkata, West Bengal",Punjab National Bank,"₹60,36,300",26/06/2025
60736,Flat in P S Sonarpur,"P S Sonarpur, Kolkata, West Bengal",Punjab National Bank,"₹52,17,000",26/06/2025
60750,"House in Seelapadi Village, Dindigul","Dindigul, Tamil Nadu",Canara Bank,"₹27,15,000",26/06/2025
60751,Flat in Howrah,"Howrah, West Bengal",Punjab National Bank,"₹11,07,000",26/06/2025
60752,"House Site in Velvarkottai, Dindigul","Dindigul, Tamil Nadu",Canara Bank,"₹16,20,000",26/06/2025
60754,Commercial Property in Howrah,"Howrah, West Bengal",Punjab National Bank,"₹17,77,000",26/06/2025
60754,Commercial Property in Howrah,"Howrah, West Bengal",Punjab National Bank,"₹17,77,000",26/06/2025
60757,Factory Land and Building and Residential Land in Nadia,"Nadia, West Bengal",Punjab National Bank,"₹2,40,19,000",26/06/2025
60779,Land in Burdwan,"Burdwan, Kolkata, West Bengal",Axis Bank,"₹42,70,000",26/06/2025
60788,Land in Murshidabad,"Murshidabad, West Bengal",UCO Bank,"₹1,35,000",26/06/2025
60790,Land and Building in Birbhum,"Birbhum, West Bengal",UCO Bank,"₹5,10,000",26/06/2025
60795,Land and Building in Murshidabad,"Murshidabad, West Bengal",UCO Bank,"₹44,91,000",26/06/2025
60797,Land and Building in Murshidabad,"Murshidabad, West Bengal",UCO Bank,"₹11,84,000",26/06/2025
60801,Land and Building in Murshidabad,"Murshidabad, West Bengal",UCO Bank,"₹22,48,000",26/06/2025
60804,Industrial Land and Building in Jalpaiguri,"Jalpaiguri, West Bengal",UCO Bank,"₹43,08,000",26/06/2025
60807,Land and Building in Murshidabad,"Murshidabad, West Bengal",UCO Bank,"₹13,09,000",26/06/2025
60808,Land and Building in Birbhum,"Birbhum, West Bengal",UCO Bank,"₹30,98,000",26/06/2025
60835,"Flat in Varadharajapuram, Kanchipuram","Kanchipuram, Tamil Nadu",Canara Bank,"₹21,00,000",26/06/2025
60836,"Flat in Varadharajapuram, Kanchipuram","Kanchipuram, Tamil Nadu",Canara Bank,"₹21,00,000",26/06/2025
60958,"Plot in Thottanuthu, Dindigul","Dindigul, Tamil Nadu",Canara Bank,"₹5,18,000",26/06/2025
60959,"Plot in Thottanuthu, Dindigul","Dindigul, Tamil Nadu",Canara Bank,"₹7,94,000",26/06/2025
60960,"Plot in Thottanuthu, Dindigul","Dindigul, Tamil Nadu",Canara Bank,"₹15,40,000",26/06/2025
60966,Commercial Property for Sale,"Ernakulam, Ernakulam, Kerala",Indian Overseas Bank,"₹8,84,71,000",26/06/2025
61712,Residential Plot in Ferozepur,"Firozpur, Punjab",Punjab National Bank,"₹15,80,000",26/06/2025
61713,Commercial Property in Ferozepur,"Firozpur, Punjab",Punjab National Bank,"₹11,10,000",26/06/2025
61718,"Plot in Injambakkam, Kanchipuram","Kanchipuram, Tamil Nadu",Asset Reconstruction Company India Ltd,"₹1,37,20,000",26/06/2025
61741,Residential Flat in Dharamkot,"Dharamkot, Ludhiana, Punjab",Punjab National Bank,"₹10,27,000",26/06/2025
61743,Factory Land and Building and Residential Land in Ferozepur,"Firozpur, Punjab",Punjab National Bank,"₹10,00,000",26/06/2025
61744,House in Ferozepur,"Firozpur, Punjab",Punjab National Bank,"₹20,80,000",26/06/2025
61745,House in Ferozepur,"Firozpur, Punjab",Punjab National Bank,"₹10,90,000",26/06/2025
61749,House in Ferozepur,"Firozpur, Punjab",UCO Bank,"₹35,97,210",26/06/2025
61750,House in Faridkot,"Faridkot, Punjab",UCO Bank,"₹10,76,950",26/06/2025
61752,House in Moga,"Moga, Punjab",UCO Bank,"₹49,10,000",26/06/2025
61753,House in Tarn Taran,"Tarn Tara, Punjab",UCO Bank,"₹17,80,000",26/06/2025
61788,"House in Thirukandeswaram, Cuddalore","Cuddalore, Tamil Nadu",UCO Bank,"₹12,94,000",26/06/2025
61852,"Land and Building in Sethuvalai Village, Vellore","Vellore, Tamil Nadu",Canara Bank,"₹33,65,000",26/06/2025
61875,Commercial Property in Mansa,"Mansa, Punjab",Punjab National Bank,"₹8,00,000",26/06/2025
61876,Residential Plot in Mansa,"Mansa, Punjab",Punjab National Bank,"₹20,00,000",26/06/2025
61877,Residential Plot in Bathinda,"Bathinda, Punjab",Punjab National Bank,"₹14,00,000",26/06/2025
61878,House in Barnala,"Barnala, Punjab",Punjab National Bank,"₹8,00,000",26/06/2025
61889,Plot in Guru Gian Vihar,"Guru Gian Vihar, Ludhiana, Punjab",DCB Bank,"₹26,50,000",26/06/2025
61892,House in Bhamian Kalan,"Bhamian Kalan, Ludhiana, Punjab",DCB Bank,"₹9,50,000",26/06/2025
61894,Plot in Himmat Singh Nagar,"Himmat Singh Nagar, Ludhiana, Punjab",DCB Bank,"₹30,50,000",26/06/2025
61899,"Plot in Mohol, Solapur","Solapur, Maharashtra",Bank of India,"₹2,60,55,000",26/06/2025
61900,"Plot in Latur, Solapur","Solapur, Maharashtra",Bank of India,"₹1,82,00,000",26/06/2025
61904,"Plot in Latur, Solapur","Solapur, Maharashtra",Bank of India,"₹2,08,00,000",26/06/2025
61906,Plot in Gill,"Gill, Ludhiana, Punjab",Punjab National Bank,"₹11,62,000",26/06/2025
61907,"Land in Akkalkot, Solapur","Solapur, Maharashtra",Bank of India,"₹3,77,10,000",26/06/2025
61908,Plot in Dehlon,"Dehlon, Ludhiana, Punjab",Punjab National Bank,"₹38,65,000",26/06/2025
61910,Land and Building in Gill,"Gill, Ludhiana, Punjab",Punjab National Bank,"₹47,85,000",26/06/2025
61911,"Land and Building in Madhavaram, Thiruvallur","Tiruvallur, Tamil Nadu",Asset Reconstruction Company India Ltd,"₹67,58,000",26/06/2025
61912,House in MAHASINGH NAGAR,"MAHASINGH NAGAR, Ludhiana, Punjab",Punjab National Bank,"₹18,50,000",26/06/2025
61914,"Flat in Mylapore, Chennai","Chennai, Tamil Nadu",Asset Reconstruction Company India Ltd,"₹1,08,45,000",26/06/2025
61922,"Plot in Madipakkam, Kanchipuram","Kanchipuram, Tamil Nadu",Canara Bank,"₹2,70,00,000",26/06/2025
61969,Plot in Fatehgarh Churian Road.,"Fatehgarh Churian Road., Amritsar, Punjab",Punjab National Bank,"₹26,00,000",26/06/2025
61970,House in Fatehgarh Churian Road.,"Fatehgarh Churian Road., Amritsar, Punjab",Punjab National Bank,"₹45,00,000",26/06/2025
61970,House in Fatehgarh Churian Road.,"Fatehgarh Churian Road., Amritsar, Punjab",Punjab National Bank,"₹45,00,000",26/06/2025
61971,Plot in Fatehgarh Churian Road.,"Fatehgarh Churian Road., Amritsar, Punjab",Punjab National Bank,"₹50,00,000",26/06/2025
61972,Plot in Sultanwind,"Sultanwind, Amritsar, Punjab",Punjab National Bank,"₹32,00,000",26/06/2025
61973,Plot in Sultanwind,"Sultanwind, Amritsar, Punjab",Punjab National Bank,"₹37,00,000",26/06/2025
61974,Plot in Sultanwind,"Sultanwind, Amritsar, Punjab",Punjab National Bank,"₹31,00,000",26/06/2025
61975,Land and Building in Fatehgarh Churian Road.,"Fatehgarh Churian Road., Amritsar, Punjab",Punjab National Bank,"₹97,00,000",26/06/2025
62070,Land and Building in South 24 Paraganas,"South 24 Parganas, West Bengal",Indian Bank,"₹44,00,000",26/06/2025
61369,Flat in Keyatala,"Keyatala, Kolkata, West Bengal",Aditya Birla Housing Finance,"₹5,09,35,000",26/06/2025
61371,Flat in Dr Meghnad Saha Sarani,"Dr Meghnad Saha Sarani, Kolkata, West Bengal",Aditya Birla Housing Finance,"₹1,87,50,000",26/06/2025
61375,Residential Flat in North 24 Parganas,"North 24 Parganas, West Bengal",Punjab National Bank,"₹20,71,000",26/06/2025
61378,Land and Building in Purba Medinipur,"Purba Medinipur, West Bengal",Punjab National Bank,"₹5,02,98,000",26/06/2025
61459,Commercial Property in Paschim Bardhaman,"Paschim Bardhaman, Kolkata, West Bengal",Punjab National Bank,"₹30,44,000",26/06/2025
61463,Factory Land and Building and Residential Land in Paschim Bardhaman,"Paschim Bardhaman, Kolkata, West Bengal",Punjab National Bank,"₹1,44,68,000",26/06/2025
61469,Commercial Property in Asansol,"Asansol, West Bengal",Punjab National Bank,"₹33,60,000",26/06/2025
61471,Factory Land and Building and Residential Land in Nadia,"Nadia, West Bengal",Punjab National Bank,"₹1,45,68,000",26/06/2025
61473,Land and Building in Asansol,"Asansol, West Bengal",Punjab National Bank,"₹14,83,000",26/06/2025
61475,Land and Building in Purba Putiary,"Purba Putiary, Kolkata, West Bengal",Punjab National Bank,"₹50,80,000",26/06/2025
61477,Commercial Property in Birbhum,"Birbhum, West Bengal",Punjab National Bank,"₹1,15,86,000",26/06/2025
61480,Land and Building in Paschim Bardhaman,"Kolkata, West Bengal",Punjab National Bank,"₹51,36,000",26/06/2025
61484,Land and Building in Paschim Bardhaman,"Paschim Bardhaman, Kolkata, West Bengal",Punjab National Bank,"₹23,60,000",26/06/2025
61487,Land and Building in Cossipore,"Cossipore, Kolkata, West Bengal",Punjab National Bank,"₹1,82,33,000",26/06/2025
61489,Land and Building in Purba bradhaman,"Purba bradhaman, Kolkata, West Bengal",Punjab National Bank,"₹11,51,000",26/06/2025
61491,Land and Building in Purba bradhaman,"Purba bradhaman, Kolkata, West Bengal",Punjab National Bank,"₹12,47,000",26/06/2025
61493,Land and Building in Purba bradhaman,"Purba bradhaman, Kolkata, West Bengal",Punjab National Bank,"₹20,43,000",26/06/2025
61494,Plot in Purba bradhaman,"Purba bradhaman, Kolkata, West Bengal",Punjab National Bank,"₹22,95,000",26/06/2025
61496,Land and Building in Purba bradhaman,"Purba bradhaman, Kolkata, West Bengal",Punjab National Bank,"₹68,88,000",26/06/2025
61498,Plot in Hirapur,"Hirapur, Kolkata, West Bengal",Punjab National Bank,"₹15,66,000",26/06/2025
61499,Commercial Property for Sale,"Anantapuram, Anantapur, Andhra Pradesh",Canara Bank,"₹4,16,50,000",26/06/2025
61500,Commercial Property in Bankura,"Bankura, West Bengal",UCO Bank,"₹4,75,94,000",26/06/2025
61501,Land and Building for Sale,"Jaggaiahpet, Krishna, Andhra Pradesh",Indian Overseas Bank,"₹21,88,85,000",26/06/2025
61509,Land for Sale,"Krishna, Andhra Pradesh",Indian Overseas Bank,"₹6,96,95,000",26/06/2025
61515,"Land in Shevgaon, Ahmednagar","Ahmednagar, Maharashtra",Canara Bank,"₹3,36,000",26/06/2025
61516,"Commercial Property in Nimgaon, Ahmednagar","Ahmednagar, Maharashtra",Punjab National Bank,"₹5,18,50,000",26/06/2025
61524,Land and Building in Krishnanagar,"Krishnanagar, Kolkata, West Bengal",UCO Bank,"₹83,89,000",26/06/2025
61525,Commercial Property in Asansol,"Asansol, West Bengal",UCO Bank,"₹22,28,000",26/06/2025
61526,Land and Building in Ausgram,"Ausgram, Kolkata, West Bengal",UCO Bank,"₹23,49,000",26/06/2025
61539,Residential Flat in South 24 Paraganas,"South 24 Parganas, West Bengal",Indian Bank,"₹26,10,000",26/06/2025
61543,"Flat in Vanagaram, Thiruvallur","Tiruvallur, Tamil Nadu",Bajaj housing finance limited,"₹51,32,000",26/06/2025
61544,Residential Plot for Sale,"Bhimavaram, West Godavari, Andhra Pradesh",Indian Overseas Bank,"₹21,92,000",26/06/2025
61548,Residential Plot for Sale,"Bhimavaram, West Godavari, Andhra Pradesh",Indian Overseas Bank,"₹30,09,000",26/06/2025
61550,Plot for Sale,"Venkatagiri, Sri Potti Sri Ramulu Nellore, Andhra Pradesh",Truhome Finance Limited,"₹16,44,000",26/06/2025
61554,Flat for Sale,"Bapatla, Guntur, Andhra Pradesh",Truhome Finance Limited,"₹16,00,000",26/06/2025
61558,House for Sale,"Goduguvari Gudem Ramalayam, Krishna, Andhra Pradesh",Truhome Finance Limited,"₹32,00,000",26/06/2025
61561,Plot for Sale,"Venkatagiri, Sri Potti Sri Ramulu Nellore, Andhra Pradesh",Truhome Finance Limited,"₹21,25,000",26/06/2025
61564,Flat for Sale,"Ankireddypalem, Guntur, Andhra Pradesh",Truhome Finance Limited,"₹29,11,000",26/06/2025
61565,House for Sale,"Pasumarru, Guntur, Andhra Pradesh",Truhome Finance Limited,"₹25,00,000",26/06/2025
61566,Flat for Sale,"Bheemunipatnam, Vishakhapatnam, Andhra Pradesh",Truhome Finance Limited,"₹19,00,000",26/06/2025
61567,Flat for Sale,"Ankireddypalem, Guntur, Andhra Pradesh",Truhome Finance Limited,"₹25,00,000",26/06/2025
61569,House for Sale,"Peruru, Chittoor, Andhra Pradesh",Truhome Finance Limited,"₹43,81,000",26/06/2025
61570,House for Sale,"Tenali, Guntur, Andhra Pradesh",Truhome Finance Limited,"₹8,50,000",26/06/2025
61607,House for Sale,"Ramachandrapuram, East Godavari, Andhra Pradesh",Truhome Finance Limited,"₹40,00,000",26/06/2025
61608,House for Sale,"GARIKIPALEM, Srikakulam, Andhra Pradesh",Truhome Finance Limited,"₹54,00,000",26/06/2025
61609,Flat for Sale,"Pendurthi, Vishakhapatnam, Andhra Pradesh",Truhome Finance Limited,"₹27,64,800",26/06/2025
61610,House for Sale,"Surya Rao Peta, East Godavari, Andhra Pradesh",Truhome Finance Limited,"₹15,81,600",26/06/2025
61611,House for Sale,"Tiruchanoor Road, Chittoor, Andhra Pradesh",Truhome Finance Limited,"₹43,00,000",26/06/2025
61612,House for Sale,"Gopalapuram, West Godavari, Andhra Pradesh",Truhome Finance Limited,"₹66,93,750",26/06/2025
61613,House for Sale,"Rajahmundry, Vijayawada, Andhra Pradesh",Truhome Finance Limited,"₹24,54,150",26/06/2025
61614,Flat for Sale,"Amaravathi, Guntur, Andhra Pradesh",Truhome Finance Limited,"₹27,00,000",26/06/2025
61615,Industrial Land and Building for Sale,"Kondapalli, Krishna, Andhra Pradesh",Karur Vysya Bank,"₹8,28,00,000",26/06/2025
61624,"Flat in Kodambakkam, Chennai","Chennai, Tamil Nadu",Indian Overseas Bank,"₹33,50,000",26/06/2025
61625,"Flat in Adyar, Chennai","Chennai, Tamil Nadu",Indian Overseas Bank,"₹54,00,000",26/06/2025
61639,Factory Land and Building and Residential Land in Muktsar,"Muktsar, Ludhiana, Punjab",State Bank of India,"₹1,51,00,000",26/06/2025
61672,"Flat in Velachery, Chennai","Chennai, Tamil Nadu",Asset Reconstruction Company India Ltd,"₹58,00,000",26/06/2025
61703,"Flat in Choolaimedu, Chennai","Chennai, Tamil Nadu",Indian Overseas Bank,"₹37,00,000",26/06/2025
62084,Residential Flat in Hooghly,"Hooghly, West Bengal",PNB Housing Finance,"₹2,06,32,000",26/06/2025
62087,Flat in North 24 Parganas,"North 24 Parganas, West Bengal",PNB Housing Finance,"₹23,37,000",26/06/2025
62091,Residential Flat in Singhbhum E,"Singhbhum E, Kolkata, West Bengal",PNB Housing Finance,"₹23,22,000",26/06/2025
62141,Land and Building in South 24 Paraganas,"South 24 Parganas, West Bengal",Punjab National Bank,"₹52,58,000",26/06/2025
62156,Land and Building in Adayar,"Adayar, Mangalore, Karnataka",HDB Financial Service,"₹1,85,00,648",26/06/2025
62160,Land in Udupi,"Udupi, Karnataka",Canara Bank,"₹29,50,000",26/06/2025
62160,Land in Udupi,"Udupi, Karnataka",Canara Bank,"₹29,50,000",26/06/2025
62169,Land in Udupi,"Udupi, Karnataka",Canara Bank,"₹57,00,000",26/06/2025
62170,Plot in Udupi,"Udupi, Karnataka",Canara Bank,"₹41,00,000",26/06/2025
62172,Commercial Property in Udupi,"Udupi, Karnataka",Canara Bank,"₹2,79,00,000",26/06/2025
62178,Flat in Kengeri Hobli,"Kengeri Hobli, Bangalore Urba, Karnataka",Bank Of Baroda,"₹1,09,35,000",26/06/2025
62180,Flat in RT Nagar,"RT Nagar, Bangalore Urba, Karnataka",Canara Bank,"₹1,53,00,000",26/06/2025
62181,Flat in BBMP,"BBMP, Bangalore Urba, Karnataka",Canara Bank,"₹3,97,00,000",26/06/2025
62182,Flat in BBMP,"BBMP, Bangalore Urba, Karnataka",Canara Bank,"₹1,29,00,000",26/06/2025
62183,Land in Nagenahalli,"Nagenahalli, Bangalore Urba, Karnataka",Canara Bank,"₹7,17,00,000",26/06/2025
62185,Commercial Property in Okalipuram,"Okalipuram, Bangalore Urba, Karnataka",Canara Bank,"₹3,09,65,000",26/06/2025
62186,Flat in Halagavedarahalli,"Halagavedarahalli, Bangalore Urba, Karnataka",Bank Of Baroda,"₹1,09,35,000",26/06/2025
62188,Residential Flat in Anekal,"Anekal, Karnataka",Canara Bank,"₹60,20,000",26/06/2025
62189,Residential Plot in Beguru Hobli,"Beguru Hobli, Bangalore Urba, Karnataka",Canara Bank,"₹1,85,00,000",26/06/2025
62196,Commercial Property in Belthangady,"Belthangady, Bangalore Urba, Karnataka",Canara Bank,"₹92,37,000",26/06/2025
62201,Residential Plot in Nagarbhavi,"Nagarbhavi, Bangalore Urba, Karnataka",Canara Bank,"₹2,43,00,000",26/06/2025
62206,Land and Building in Chikkaballapura,"Chikkaballapur, Karnataka",Canara Bank,"₹3,81,60,000",26/06/2025
62207,Land in Chikkaballapura,"Chikkaballapur, Karnataka",Canara Bank,"₹50,70,000",26/06/2025
62212,"Plot in Palavakkam Village, Thiruvallur","Tiruvallur, Tamil Nadu",Canara Bank,"₹1,40,00,000",26/06/2025
60979,Land and Building in Bhadravathi,"Bhadravathi, Bangalore Urba, Karnataka",Canara Bank,"₹22,00,000",26/06/2025
60981,Industrial Plot in Anekal,"Anekal, Karnataka",Canara Bank,"₹1,24,20,000",26/06/2025
60987,"Plot in Agarakottalam, Viluppuram","Viluppuram, Tamil Nadu",City Union Bank,"₹20,00,000",26/06/2025
60990,"Plot in Dhevapandalam, Viluppuram","Viluppuram, Tamil Nadu",City Union Bank,"₹36,00,000",26/06/2025
61003,Flat in Dasanapura,"Dasanapura, Bangalore Urba, Karnataka",Canara Bank,"₹46,78,000",26/06/2025
61005,Flat in Dasanapura,"Dasanapura, Bangalore Urba, Karnataka",Canara Bank,"₹46,78,000",26/06/2025
61009,Flat in Dasanapura,"Dasanapura, Bangalore Urba, Karnataka",Canara Bank,"₹46,78,000",26/06/2025
61011,Flat in Sanjay Nagar,"Sanjay Nagar, Bangalore Urba, Karnataka",Canara Bank,"₹1,19,64,000",26/06/2025
61019,Land and Building in Krishnagiri,"Krishnagiri, Bangalore Urba, Karnataka",Canara Bank,"₹33,65,000",26/06/2025
61021,Plot in KR Puram Hobli,"KR Puram Hobli, Bangalore Urba, Karnataka",Canara Bank,"₹40,50,000",26/06/2025
61023,Residential Flat in Kodigehalli,"Kodigehalli, Bangalore Urba, Karnataka",Canara Bank,"₹44,59,000",26/06/2025
61054,Individual House Nagpur,"Nagpur, Maharashtra",Punjab National Bank,"₹63,04,000",26/06/2025
61056,Plot Nagpur,"Nagpur, Maharashtra",Punjab National Bank,"₹37,77,000",26/06/2025
61057,Individual House Nagpur,"Nagpur, Maharashtra",Punjab National Bank,"₹75,60,000",26/06/2025
61059,Plot Nagpur,"Nagpur, Maharashtra",Punjab National Bank,"₹1,11,47,000",26/06/2025
61061,Flat Nagpur,"Nagpur, Maharashtra",Punjab National Bank,"₹1,32,09,000",26/06/2025
61062,Plot Nagpur,"Nagpur, Maharashtra",Punjab National Bank,"₹37,77,000",26/06/2025
61065,Individual House Nagpur,"Nagpur, Maharashtra",Punjab National Bank,"₹93,35,000",26/06/2025
61258,Plot in Gurupura Hobli,"Gurupura Hobli, Mangalore, Karnataka",State Bank of India,"₹30,50,000",26/06/2025
61260,House in Alape,"Alape, Mangalore, Karnataka",Truhome Finance Limited,"₹70,50,000",26/06/2025
61262,Land and Building in Udupi,"Udupi, Karnataka",Canara Bank,"₹2,95,25,000",26/06/2025
61263,Land and Building in Karkala,"Karkala, Mangalore, Karnataka",Canara Bank,"₹75,50,000",26/06/2025
61264,Residential Flat in Udupi,"Udupi, Karnataka",Canara Bank,"₹20,99,000",26/06/2025
61265,Industrial Land and Building in Udupi,"Udupi, Karnataka",Canara Bank,"₹9,55,07,000",26/06/2025
61266,Industrial Land and Building in Udupi,"Udupi, Karnataka",Canara Bank,"₹1,00,30,000",26/06/2025
61267,Factory Land and Building and Residential Land in Udupi,"Udupi, Karnataka",Canara Bank,"₹3,04,48,000",26/06/2025
61268,Industrial Land and Building in Udupi,"Udupi, Karnataka",Canara Bank,"₹60,50,000",26/06/2025
61269,Commercial Property in Udupi,"Udupi, Karnataka",Canara Bank,"₹61,50,000",26/06/2025
61337,"Flat in Deolali, Nashik","Nashik, Maharashtra",Canara Bank,"₹66,15,000",26/06/2025
61338,"Plot in Nandurbar, Nashik","Nashik, Maharashtra",Canara Bank,"₹11,07,000",26/06/2025
61357,"Flat in Manivakkam Village, Kanchipuram","Kanchipuram, Tamil Nadu",Indian Overseas Bank,"₹34,00,000",26/06/2025
61366,Land and Building in South 24 Paraganas,"South 24 Parganas, West Bengal",Punjab National Bank,"₹34,60,000",26/06/2025
59936,"Flat in Puliyur Village, Chennai","Chennai, Tamil Nadu",Canara Bank,"₹2,15,00,000",26/06/2025
59998,House in Kodagu,"Kodagu, Karnataka",Canara Bank,"₹60,62,000",26/06/2025
60100,House in Vijayanagara,"Vijayanagara, Karnataka",Truhome Finance Limited,"₹39,02,400",26/06/2025
60101,House in Kodigehalli,"Kodigehalli, Bangalore Urba, Karnataka",Truhome Finance Limited,"₹55,00,000",26/06/2025
60112,Site in Begur,"Begur, Bangalore Urba, Karnataka",Truhome Finance Limited,"₹70,00,000",26/06/2025
60113,Plot in Hassan,"Hassa, Karnataka",Truhome Finance Limited,"₹25,00,000",26/06/2025
60179,Site in Shivmogga,"Shivmogga, Bangalore Urba, Karnataka",Truhome Finance Limited,"₹27,00,000",26/06/2025
60180,Site in Heggadahalli,"Heggadahalli, Bangalore Urba, Karnataka",Truhome Finance Limited,"₹84,00,000",26/06/2025
60181,House in Davangere,"Davanagere, Karnataka",Truhome Finance Limited,"₹35,00,000",26/06/2025
60182,Plot in Belgaum,"Belgaum, Karnataka",Truhome Finance Limited,"₹44,00,000",26/06/2025
60182,Plot in Belgaum,"Belgaum, Karnataka",Truhome Finance Limited,"₹44,00,000",26/06/2025
60192,"Flat in Thiruvanmiyur, Chennai","Chennai, Tamil Nadu",ICICI Bank,"₹96,00,000",26/06/2025
60208,"Land in Sriperumbudur, Kancheepuram","Kanchipuram, Tamil Nadu",Canara Bank,"₹16,50,000",26/06/2025
60212,Plot in Belagavi,"Belagavi, Bangalore Urba, Karnataka",Canara Bank,"₹16,80,000",26/06/2025
60213,Residential Flat in Belagavi,"Belagavi, Bangalore Urba, Karnataka",Canara Bank,"₹29,50,000",26/06/2025
60215,Residential Flat in Belagavi,"Belagavi, Bangalore Urba, Karnataka",Canara Bank,"₹16,70,000",26/06/2025
60216,Land and Building in Gadag,"Gadag, Karnataka",Canara Bank,"₹11,00,000",26/06/2025
56722,"Land and Building in Hosur, Krishnagiri","Krishnagiri, Tamil Nadu",City Union Bank,"₹52,00,000",26/06/2025
56725,"Flat in Thoraipakkam, Chennai","Chennai, Tamil Nadu",State Bank of India,"₹72,00,000",26/06/2025
56726,"House in Royapuram, Chennai","Chennai, Tamil Nadu",Indian Overseas Bank,"₹1,29,33,000",26/06/2025
56731,"Flat in Anakaputhur, Kanchipuram","Kanchipuram, Tamil Nadu",Axis Bank,"₹24,70,000",26/06/2025
56732,"Flat in Mangadu Village, Kanchipuram","Kanchipuram, Tamil Nadu",Axis Bank,"₹32,12,000",26/06/2025
56733,"Flat in Pallavaram, Kanchipuram","Kanchipuram, Tamil Nadu",Axis Bank,"₹45,05,000",26/06/2025
56766,Land and Building in Tangra,"Tangra, Kolkata, West Bengal",Canara Bank,"₹3,69,00,000",26/06/2025
56768,Commercial Property in Kolkata,"Kolkata, West Bengal",Canara Bank,"₹5,91,00,000",26/06/2025
56770,Land and Building in North 24 Parganas,"North 24 Parganas, West Bengal",Canara Bank,"₹8,75,000",26/06/2025
56771,Land and Building in Hooghly,"Hooghly, West Bengal",Canara Bank,"₹29,80,000",26/06/2025
56772,Land and Building in Bardhaman,"Bardhama, West Bengal",Canara Bank,"₹37,23,720",26/06/2025
56774,Land and Building in Hooghly,"Hooghly, West Bengal",Canara Bank,"₹1,76,58,000",26/06/2025
56776,Land and Building in North 24 Parganas,"North 24 Parganas, West Bengal",Canara Bank,"₹17,85,000",26/06/2025
56777,Land and Building in Howrah,"Howrah, West Bengal",UCO Bank,"₹4,84,000",26/06/2025
56779,Residential Flat in North 24 Parganas,"North 24 Parganas, West Bengal",UCO Bank,"₹19,86,000",26/06/2025
56804,"Land and Building in Pungathur, Tiruvallur","Tiruvallur, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹91,30,000",26/06/2025
56807,"Land and Building in Pattaraiperumbuthur village, Tiruvallur","Tiruvallur, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹1,57,00,000",26/06/2025
56819,"Land and Building in Punnapadi Village, Vellore","Vellore, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹94,70,000",26/06/2025
56822,"Land and Building in Vannivedu Village, Vellore","Vellore, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹72,41,000",26/06/2025
56968,"Flat in Aynavaram, Chennai","Chennai, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹55,04,000",26/06/2025
56969,"Land and Building in Krishnapuram Village, Viluppuram","Viluppuram, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹40,81,000",26/06/2025
56994,Land and Building in Barasat,"Barasat, Kolkata, West Bengal",Canara Bank,"₹42,13,000",26/06/2025
56995,Land and Building in Hooghly,"Hooghly, West Bengal",Canara Bank,"₹31,60,000",26/06/2025
56996,Land in South 24 Paraganas,"South 24 Parganas, West Bengal",Canara Bank,"₹8,10,000",26/06/2025
56997,Land and Building in Chaltaberia,"Chaltaberia, Kolkata, West Bengal",Canara Bank,"₹43,50,000",26/06/2025
56998,Land and Building in Barasat,"Barasat, Kolkata, West Bengal",Canara Bank,"₹18,90,000",26/06/2025
57063,"Plot in Khargone, Bhopal","Bhopal, Madhya Pradesh",motilal oswal home finance,"₹11,00,000",26/06/2025
57065,"House in ujjain, Bhopal","Bhopal, Madhya Pradesh",motilal oswal home finance,"₹13,00,000",26/06/2025
57068,"Plot in Sagar, Bhopal","Bhopal, Madhya Pradesh",motilal oswal home finance,"₹8,00,000",26/06/2025
57253,Flat in Bhavnagar,"Bhavnagar, Gujarat",DCB Bank,"₹13,39,000",26/06/2025
57254,Flat in Bhavnagar,"Bhavnagar, Gujarat",DCB Bank,"₹7,64,000",26/06/2025
57272,"Land and Building in Samathur, Coimbatore","Coimbatore, Tamil Nadu",Punjab National Bank,"₹1,60,60,000",26/06/2025
57279,"Land and Building in Bargur, Krishnagiri","Krishnagiri, Tamil Nadu",Punjab National Bank,"₹47,00,000",26/06/2025
57293,"Plot in Pudur, Erode","Erode, Tamil Nadu",PNB Housing Finance,"₹69,00,000",26/06/2025
