Auction ID,Bank/Organisation Name,City/District/Location,last_date_of_submission,Reserve Price,EMD,Category,Source,days_until_submission
195803,Hinduja Housing Finance Limited,Ghaziabad,26-05-2025,"13,81,000.00","1,38,100.00",Flat,link_of_e_auction,2
195805,Hinduja Housing Finance Limited,Ghaziabad,26-05-2025,"10,89,000.00","1,08,900.00",Flat,link_of_e_auction,2
195810,Hinduja Housing Finance Limited,Ghaziabad,26-05-2025,"9,15,000.00","91,500.00",Flat,link_of_e_auction,2
195811,Hinduja Housing Finance Limited,Ghaziabad,26-05-2025,"9,99,000.00","99,900.00",Flat,link_of_e_auction,2
195812,Hinduja Housing Finance Limited,Ghaziabad,26-05-2025,"9,78,000.00","97,800.00",Flat,link_of_e_auction,2
195816,Hinduja Housing Finance Limited,Ghaziabad,26-05-2025,"11,75,000.00","1,17,500.00",Residential Flat,link_of_e_auction,2
195825,Hinduja Housing Finance Limited,Ghaziabad,26-05-2025,"11,42,000.00","1,14,200.00",Flat,link_of_e_auction,2
195826,Hinduja Housing Finance Limited,Ghaziabad,26-05-2025,"10,32,000.00","1,03,200.00",Flat,link_of_e_auction,2
195827,Hinduja Housing Finance Limited,Ghaziabad,26-05-2025,"17,92,000.00","1,79,200.00",Flat,link_of_e_auction,2
195830,Hinduja Housing Finance Limited,Ghaziabad,26-05-2025,"18,96,000.00","1,89,600.00",Flat,link_of_e_auction,2
195833,Hinduja Housing Finance Limited,Ghaziabad,26-05-2025,"13,46,000.00","1,34,600.00",Residential Flat,link_of_e_auction,2
195847,Hinduja Housing Finance Limited,Loni,26-05-2025,"11,77,000.00","1,17,700.00",Residential Flat,link_of_e_auction,2
195848,Hinduja Housing Finance Limited,Loni,26-05-2025,"10,94,000.00","1,09,400.00",Residential Flat,link_of_e_auction,2
195849,Hinduja Housing Finance Limited,Loni,26-05-2025,"16,27,000.00","1,62,700.00",Residential Flat,link_of_e_auction,2
195851,Hinduja Housing Finance Limited,Loni,26-05-2025,"17,38,000.00","1,73,800.00",Residential Flat,link_of_e_auction,2
195852,Hinduja Housing Finance Limited,Loni,26-05-2025,"47,21,000.00","4,72,100.00",Residential Flat,link_of_e_auction,2
195853,Hinduja Housing Finance Limited,Loni,26-05-2025,"20,16,000.00","2,01,600.00",Residential Flat,link_of_e_auction,2
195854,Hinduja Housing Finance Limited,Loni,26-05-2025,"12,96,000.00","1,29,600.00",Residential Flat,link_of_e_auction,2
195855,Hinduja Housing Finance Limited,Loni,26-05-2025,"16,91,000.00","1,69,100.00",Residential Flat,link_of_e_auction,2
195856,Hinduja Housing Finance Limited,Loni,26-05-2025,"16,83,000.00","1,68,300.00",Residential Flat,link_of_e_auction,2
195857,Hinduja Housing Finance Limited,Loni,26-05-2025,"9,40,000.00","94,000.00",Residential Flat,link_of_e_auction,2
195858,Hinduja Housing Finance Limited,Loni,26-05-2025,"14,55,000.00","1,45,500.00",Residential Flat,link_of_e_auction,2
195859,Hinduja Housing Finance Limited,Loni,26-05-2025,"10,08,000.00","1,00,800.00",Residential Flat,link_of_e_auction,2
195860,Hinduja Housing Finance Limited,Loni,26-05-2025,"15,49,000.00","1,54,900.00",Residential Flat,link_of_e_auction,2
195861,Hinduja Housing Finance Limited,Loni,26-05-2025,"14,12,000.00","1,41,200.00",Land,link_of_e_auction,2
195862,Hinduja Housing Finance Limited,Loni,26-05-2025,"10,93,000.00","1,09,300.00",Flat,link_of_e_auction,2
195863,Hinduja Housing Finance Limited,Loni,26-05-2025,"16,41,000.00","1,64,100.00",Flat,link_of_e_auction,2
195864,Hinduja Housing Finance Limited,Loni,26-05-2025,"15,80,000.00","1,58,000.00",Flat,link_of_e_auction,2
195865,Hinduja Housing Finance Limited,Loni,26-05-2025,"33,45,000.00","3,34,500.00",Flat,link_of_e_auction,2
195106,Axis Bank,Pune,26-05-2025,"12,83,040.00","1,28,304.00",Flat,link_of_e_auction,2
195110,Axis Bank,Pune,26-05-2025,"54,37,040.00","5,43,704.00",Residential,link_of_e_auction,2
195116,Axis Bank,Pune,26-05-2025,"13,45,680.00","1,34,568.00",Floor,link_of_e_auction,2
195119,Axis Bank,Pune,26-05-2025,"75,75,040.00","7,57,504.00",Plot,link_of_e_auction,2
193738,IndusInd Bank,Nagpur,26-05-2025,"89,00,000.00","8,90,000.00",Residential,link_of_e_auction,2
194213,IndusInd Bank,Nagpur,26-05-2025,"44,00,000.00","4,00,000.00",Residential,link_of_e_auction,2
193868,UCO Bank,Bhilai,26-05-2025,"1,80,00,000.00","18,00,000.00",Plot,link_of_e_auction,2
194592,Aadhar Housing Finance Ltd.,KANYAKUMARI,26-05-2025,"12,77,600.00","1,27,760.00",Land,link_of_e_auction,2
194593,Aadhar Housing Finance Ltd.,KANYAKUMARI,26-05-2025,"20,27,203.00","2,02,720.00",Land,link_of_e_auction,2
194594,Aadhar Housing Finance Ltd.,KANYAKUMARI,26-05-2025,"18,82,400.00","1,88,240.00",Land,link_of_e_auction,2
194595,Aadhar Housing Finance Ltd.,KANYAKUMARI,26-05-2025,"22,88,000.00","2,28,800.00",Land,link_of_e_auction,2
194596,Aadhar Housing Finance Ltd.,Patanamthitta,26-05-2025,"10,91,140.00","1,09,114.00",Land,link_of_e_auction,2
194597,Aadhar Housing Finance Ltd.,Guntur,26-05-2025,"20,40,800.00","2,04,080.00",Land,link_of_e_auction,2
194598,Aadhar Housing Finance Ltd.,Pollachi,26-05-2025,"12,90,400.00","1,29,040.00",Land,link_of_e_auction,2
194599,Aadhar Housing Finance Ltd.,West Godavari District,26-05-2025,"9,76,800.00","97,680.00",Land,link_of_e_auction,2
194600,Aadhar Housing Finance Ltd.,Thiruvallur,26-05-2025,"17,49,110.00","1,74,911.00",Land,link_of_e_auction,2
195751,State Bank of India,Dharmavaram,26-05-2025,"48,00,000.00","4,80,000.00",Land,link_of_e_auction,2
196129,Omkara Assets Reconstruction Private Limited,Thane,26-05-2025,"2,79,00,000.00","27,90,000.00",Land,link_of_e_auction,2
194216,State Bank of India,Palayamkottai,26-05-2025,"1,72,000.00","17,200.00",Land,link_of_e_auction,2
195002,Equitas Small Finance Bank,KANCHIPURAM,27-05-2025,"6,83,500.00","68,350.00",Land And Building,link_of_e_auction,3
195004,Equitas Small Finance Bank,Thiruvallur,27-05-2025,"15,49,500.00","1,54,950.00",Land And Building,link_of_e_auction,3
195005,Equitas Small Finance Bank,SANGLI,27-05-2025,"11,62,000.00","1,16,200.00",Land,link_of_e_auction,3
195006,Equitas Small Finance Bank,Thiruvallur,27-05-2025,"21,95,500.00","2,19,550.00",Land And Building,link_of_e_auction,3
195007,Equitas Small Finance Bank,Belagavi,27-05-2025,"13,29,500.00","1,32,950.00",Land And Building,link_of_e_auction,3
195009,Equitas Small Finance Bank,Satara,27-05-2025,"12,70,000.00","1,27,000.00",Row House,link_of_e_auction,3
195011,Equitas Small Finance Bank,Cuddalore,27-05-2025,"8,44,000.00","84,400.00",Land And Building,link_of_e_auction,3
195013,Equitas Small Finance Bank,Salem,27-05-2025,"11,47,000.00","1,14,700.00",Land And Building,link_of_e_auction,3
195015,Equitas Small Finance Bank,KANCHIPURAM,27-05-2025,"7,84,000.00","78,400.00",Land And Building,link_of_e_auction,3
195017,Equitas Small Finance Bank,Buldhana,27-05-2025,"35,60,500.00","3,56,050.00",Land,link_of_e_auction,3
195018,Equitas Small Finance Bank,VILLUPURAM,27-05-2025,"9,75,000.00","97,500.00",Land And Building,link_of_e_auction,3
195021,Equitas Small Finance Bank,Bellary,27-05-2025,"13,59,500.00","1,35,950.00",Land And Building,link_of_e_auction,3
195023,Equitas Small Finance Bank,Ambala,27-05-2025,"23,20,000.00","2,32,000.00",Land,link_of_e_auction,3
195025,Equitas Small Finance Bank,Cuddalore,27-05-2025,"4,00,500.00","40,050.00",Land And Building,link_of_e_auction,3
195026,Equitas Small Finance Bank,Alwar,27-05-2025,"2,75,000.00","27,500.00",NON AGRICULTURAL,link_of_e_auction,3
195028,Equitas Small Finance Bank,Malkajgiri,27-05-2025,"1,19,84,000.00","11,98,400.00",Land And Building,link_of_e_auction,3
195030,Equitas Small Finance Bank,SANGLI,27-05-2025,"24,56,000.00","2,45,600.00",NON AGRICULTURAL,link_of_e_auction,3
195032,Equitas Small Finance Bank,KANYAKUMARI,27-05-2025,"13,34,500.00","1,33,450.00",Land And Building,link_of_e_auction,3
195034,Equitas Small Finance Bank,Khargone,27-05-2025,"6,60,000.00","66,000.00",Land,link_of_e_auction,3
195035,Equitas Small Finance Bank,Chengalpattu,27-05-2025,"4,31,000.00","43,100.00",Land And Building,link_of_e_auction,3
195037,Equitas Small Finance Bank,Indore,27-05-2025,"3,92,000.00","39,200.00",Land,link_of_e_auction,3
195041,Equitas Small Finance Bank,Dhule,27-05-2025,"2,42,000.00","24,200.00",Land,link_of_e_auction,3
195042,Equitas Small Finance Bank,Chengalpattu,27-05-2025,"11,08,500.00","1,10,850.00",Land And Building,link_of_e_auction,3
195044,Equitas Small Finance Bank,Thiruvallur,27-05-2025,"6,87,500.00","68,750.00",Land And Building,link_of_e_auction,3
195046,Equitas Small Finance Bank,Thiruvallur,27-05-2025,"1,73,000.00","17,300.00",Land And Building,link_of_e_auction,3
195047,Equitas Small Finance Bank,Thiruvallur,27-05-2025,"21,25,000.00","2,12,500.00",Land And Building,link_of_e_auction,3
195049,Equitas Small Finance Bank,Tirupur,27-05-2025,"1,72,000.00","17,200.00",Land And Building,link_of_e_auction,3
194259,Deutsche Bank,Chennai,27-05-2025,"1,68,00,000.00","16,80,000.00",Land And Building,link_of_e_auction,3
195523,Textile Co-operative Bank Ltd.,Bangalore,27-05-2025,"23,50,000.00","2,35,000.00",Land,link_of_e_auction,3
195808,HDFC Bank,Chhindwara,27-05-2025,"22,77,000.00","2,27,700.00",Shop,link_of_e_auction,3
194638,Piramal Capital and Housing Finance Ltd.,Pudukottai,27-05-2025,"18,40,000.00","1,84,000.00",Land,link_of_e_auction,3
194641,Piramal Capital and Housing Finance Ltd.,RANGA REDDY DISTRICT,27-05-2025,"39,70,000.00","3,97,000.00",Land,link_of_e_auction,3
194643,Piramal Capital and Housing Finance Ltd.,Visakhapatnam,27-05-2025,"30,00,000.00","3,00,000.00",Residential,link_of_e_auction,3
194660,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"28,50,000.00","2,85,000.00",Flat,link_of_e_auction,3
194662,Piramal Capital and Housing Finance Ltd.,Raigad,27-05-2025,"14,30,000.00","1,43,000.00",Flat,link_of_e_auction,3
194664,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"31,10,000.00","3,11,000.00",Flat,link_of_e_auction,3
194666,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"27,80,000.00","2,78,000.00",Flat,link_of_e_auction,3
194668,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"14,70,000.00","1,47,000.00",Flat,link_of_e_auction,3
194669,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"43,30,000.00","4,33,000.00",Flat,link_of_e_auction,3
194671,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"12,20,000.00","1,22,000.00",Flat,link_of_e_auction,3
194672,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"13,90,000.00","1,39,000.00",Flat,link_of_e_auction,3
194673,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"13,40,000.00","1,34,000.00",Flat,link_of_e_auction,3
194675,Piramal Capital and Housing Finance Ltd.,Raigad,27-05-2025,"15,30,000.00","1,53,000.00",Flat,link_of_e_auction,3
194677,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"79,20,000.00","7,92,000.00",Flat,link_of_e_auction,3
194678,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"14,30,000.00","1,43,000.00",Flat,link_of_e_auction,3
194680,Piramal Capital and Housing Finance Ltd.,Raigad,27-05-2025,"16,80,000.00","1,68,000.00",Flat,link_of_e_auction,3
194681,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"16,90,000.00","1,69,000.00",Flat,link_of_e_auction,3
194682,Piramal Capital and Housing Finance Ltd.,Thane,27-05-2025,"12,20,000.00","1,22,000.00",Flat,link_of_e_auction,3
194685,Piramal Capital and Housing Finance Ltd.,Mumbai,27-05-2025,"2,54,20,000.00","25,42,000.00",Flat,link_of_e_auction,3
194686,Piramal Capital and Housing Finance Ltd.,Latur,27-05-2025,"40,80,000.00","4,08,000.00",Plot,link_of_e_auction,3
194687,Piramal Capital and Housing Finance Ltd.,Ahmednagar,27-05-2025,"27,70,000.00","2,77,000.00",Land,link_of_e_auction,3
194688,Piramal Capital and Housing Finance Ltd.,Amritsar,27-05-2025,"10,30,000.00","1,03,000.00",Land,link_of_e_auction,3
194690,Piramal Capital and Housing Finance Ltd.,mohali,27-05-2025,"58,70,000.00","5,87,000.00",Flat,link_of_e_auction,3
194691,Piramal Capital and Housing Finance Ltd.,Yamuna Nagar,27-05-2025,"8,00,000.00","80,000.00",Land,link_of_e_auction,3
194692,Piramal Capital and Housing Finance Ltd.,Bareilly,27-05-2025,"22,10,000.00","2,21,000.00",Land,link_of_e_auction,3
194693,Piramal Capital and Housing Finance Ltd.,Ghaziabad,27-05-2025,"13,60,000.00","1,36,000.00",Flat,link_of_e_auction,3
194694,Piramal Capital and Housing Finance Ltd.,Bareilly,27-05-2025,"10,70,000.00","1,07,000.00",Land,link_of_e_auction,3
194695,Piramal Capital and Housing Finance Ltd.,MIRZAPUR,27-05-2025,"28,50,000.00","2,85,000.00",Land,link_of_e_auction,3
194696,Piramal Capital and Housing Finance Ltd.,Ghaziabad,27-05-2025,"11,10,000.00","1,11,000.00",Flat,link_of_e_auction,3
194697,Piramal Capital and Housing Finance Ltd.,Ghaziabad,27-05-2025,"13,70,000.00","1,37,000.00",Flat,link_of_e_auction,3
194698,Piramal Capital and Housing Finance Ltd.,MATHURA,27-05-2025,"31,77,000.00","3,17,700.00",Flat,link_of_e_auction,3
194700,Piramal Capital and Housing Finance Ltd.,Dharwad,27-05-2025,"16,10,000.00","1,61,000.00",Plot,link_of_e_auction,3
194701,Piramal Capital and Housing Finance Ltd.,Ghaziabad,27-05-2025,"28,30,000.00","2,83,000.00",Flat,link_of_e_auction,3
194702,Piramal Capital and Housing Finance Ltd.,Kalaburagi,27-05-2025,"16,80,000.00","1,68,000.00",Plot,link_of_e_auction,3
194703,Piramal Capital and Housing Finance Ltd.,Chennai,27-05-2025,"46,50,000.00","4,65,000.00",Flat,link_of_e_auction,3
194705,Piramal Capital and Housing Finance Ltd.,Chennai,27-05-2025,"28,80,000.00","2,88,000.00",Flat,link_of_e_auction,3
194706,Piramal Capital and Housing Finance Ltd.,TIRUVALLUR,27-05-2025,"31,40,000.00","3,14,000.00",Plot,link_of_e_auction,3
194707,Piramal Capital and Housing Finance Ltd.,Chennai,27-05-2025,"31,10,000.00","3,11,000.00",Flat,link_of_e_auction,3
194708,Piramal Capital and Housing Finance Ltd.,Chennai,27-05-2025,"19,30,000.00","1,93,000.00",Flat,link_of_e_auction,3
194710,Piramal Capital and Housing Finance Ltd.,Chennai,27-05-2025,"1,44,50,000.00","14,45,000.00",Flat,link_of_e_auction,3
194711,Piramal Capital and Housing Finance Ltd.,saharanpur,27-05-2025,"1,00,20,000.00","10,02,000.00",Plot,link_of_e_auction,3
194713,Piramal Capital and Housing Finance Ltd.,saharanpur,27-05-2025,"6,40,000.00","64,000.00",Plot,link_of_e_auction,3
195594,Piramal Capital and Housing Finance Ltd.,Buldhana,27-05-2025,"18,30,000.00","1,83,000.00",Plot,link_of_e_auction,3
195598,Piramal Capital and Housing Finance Ltd.,AMRAVATI,27-05-2025,"22,50,000.00","2,25,000.00",Flat,link_of_e_auction,3
195600,Piramal Capital and Housing Finance Ltd.,Jalgaon,27-05-2025,"18,60,000.00","1,86,000.00",Flat,link_of_e_auction,3
195601,Piramal Capital and Housing Finance Ltd.,Aurangabad,27-05-2025,"15,50,000.00","1,55,000.00",Residential,link_of_e_auction,3
194363,Ujjivan Small Finance Bank,dausa,27-05-2025,"18,20,000.00","1,82,000.00",Plot,link_of_e_auction,3
195397,NKGSB CO-OP BANK LTD,Thane,27-05-2025,"22,05,000.00","2,21,000.00",Flat,link_of_e_auction,3
194932,Bank of Maharashtra,Nashik,27-05-2025,"3,97,06,000.00","39,71,000.00",Land,link_of_e_auction,3
194269,Kerala Gramin Bank,MALAPPURAM,27-05-2025,"7,82,000.00","78,200.00",Land,link_of_e_auction,3
194270,Kerala Gramin Bank,MALAPPURAM,27-05-2025,"9,22,000.00","92,200.00",Land,link_of_e_auction,3
194271,Kerala Gramin Bank,MALAPPURAM,27-05-2025,"18,71,000.00","1,87,100.00",Land,link_of_e_auction,3
195085,Authum Investment & Infrastructure Ltd,Howrah,27-05-2025,"42,00,000.00","4,20,000.00",Land,link_of_e_auction,3
195452,Authum Investment & Infrastructure Ltd,Ahmedabad,27-05-2025,"17,25,412.00","1,72,541.00",Land,link_of_e_auction,3
195457,Authum Investment & Infrastructure Ltd,Ahmedabad,27-05-2025,"69,31,800.00","6,93,180.00",Office,link_of_e_auction,3
195458,Authum Investment & Infrastructure Ltd,Pune,27-05-2025,"41,45,000.00","4,14,500.00",Bunglow,link_of_e_auction,3
195459,Authum Investment & Infrastructure Ltd,Ahmedabad,27-05-2025,"11,34,000.00","1,13,400.00",Flat,link_of_e_auction,3
194371,Ujjivan Small Finance Bank,Jaipur,27-05-2025,"23,00,000.00","2,30,000.00",Plot,link_of_e_auction,3
194631,Axis Bank,Kozhikode,27-05-2025,"35,19,000.00","3,51,900.00",Land,link_of_e_auction,3
194633,Axis Bank,kannur,27-05-2025,"13,99,000.00","1,39,900.00",Land,link_of_e_auction,3
194635,Axis Bank,Tirupur,27-05-2025,"17,19,700.00","1,71,190.00",Plot,link_of_e_auction,3
194640,Axis Bank,Thiruvananthapuram,27-05-2025,"2,33,55,000.00","23,35,500.00",Land,link_of_e_auction,3
195675,Axis Bank,Pune,27-05-2025,"10,62,536.00","1,06,254.00",Shop,link_of_e_auction,3
195676,Axis Bank,Pune,27-05-2025,"10,49,304.00","1,04,931.00",Flat,link_of_e_auction,3
195679,Axis Bank,Solapur,27-05-2025,"14,19,120.00","1,41,912.00",Flat,link_of_e_auction,3
194740,Aadhar Housing Finance Ltd.,Sehore,27-05-2025,"11,98,080.00","1,19,808.00",Residential,link_of_e_auction,3
196232,Phoenix ARC Private Limited.,Ernakulam,27-05-2025,"1,85,40,000.00","18,54,000.00",Land,link_of_e_auction,3
195685,Omkara Assets Reconstruction Private Limited,Guntur,27-05-2025,"18,11,000.00","1,81,000.00",Residential,link_of_e_auction,3
195686,Omkara Assets Reconstruction Private Limited,VIZIANAGARAM,27-05-2025,"20,52,000.00","2,05,200.00",Residential,link_of_e_auction,3
194601,Federal Bank Ltd,CHITTOOR,28-05-2025,"2,33,00,000.00","23,30,000.00",Commercial Building,link_of_e_auction,4
195748,Omkara Assets Reconstruction Private Limited,KANCHIPURAM,28-05-2025,"25,50,000.00","2,55,000.00",Flat,link_of_e_auction,4
193704,Repco Home Finance Ltd,AMRAVATI,28-05-2025,"31,02,000.00","3,10,200.00",Land And Building,link_of_e_auction,4
193705,Repco Home Finance Ltd,Perambalur,28-05-2025,"40,05,000.00","4,00,500.00",Land And Building,link_of_e_auction,4
193706,Repco Home Finance Ltd,CHANDRAPUR,28-05-2025,"19,63,000.00","1,96,300.00",Plot,link_of_e_auction,4
193707,Repco Home Finance Ltd,Cuddalore,28-05-2025,"89,19,000.00","8,91,900.00",Land,link_of_e_auction,4
193708,Repco Home Finance Ltd,Pune,28-05-2025,"18,84,000.00","1,88,400.00",Land,link_of_e_auction,4
193709,Repco Home Finance Ltd,CHANDRAPUR,28-05-2025,"16,90,000.00","1,69,000.00",Land,link_of_e_auction,4
195565,Kotak Mahindra Bank,Thane,28-05-2025,"21,00,000.00","2,10,000.00",Flat,link_of_e_auction,4
195959,The Kangra Central Co-Operative Bank Ltd,kangra,28-05-2025,"8,55,000.00","85,500.00",Land And Building,link_of_e_auction,4
195087,Bank of Maharashtra,Pune,28-05-2025,"6,18,93,000.00","61,90,000.00",Plot,link_of_e_auction,4
195088,Bank of Maharashtra,Pune,28-05-2025,"5,85,00,000.00","58,50,000.00",Plot,link_of_e_auction,4
195927,Bank of Baroda,Nashik,28-05-2025,"10,10,100.00","1,01,000.00",Flat,link_of_e_auction,4
195930,Bank of Baroda,Nashik,28-05-2025,"3,90,000.00","39,000.00",Flat,link_of_e_auction,4
194850,Bank of Maharashtra,Nashik,28-05-2025,"2,65,84,090.00","26,59,000.00",Plot,link_of_e_auction,4
194851,Bank of Maharashtra,Nashik,28-05-2025,"1,13,98,800.00","11,40,000.00",Plot,link_of_e_auction,4
194853,Bank of Maharashtra,Nashik,28-05-2025,"44,58,734.00","4,46,000.00",Plot,link_of_e_auction,4
194854,Bank of Maharashtra,Nashik,28-05-2025,"33,87,900.00","3,39,000.00",Plot,link_of_e_auction,4
194855,Bank of Maharashtra,Nashik,28-05-2025,"57,32,244.00","5,74,000.00",Plot,link_of_e_auction,4
194857,Bank of Maharashtra,Nashik,28-05-2025,"53,49,432.00","5,35,000.00",Plot,link_of_e_auction,4
194858,Bank of Maharashtra,Nashik,28-05-2025,"50,94,000.00","5,10,000.00",Flat,link_of_e_auction,4
194860,Bank of Maharashtra,Nashik,28-05-2025,"54,45,000.00","5,45,000.00",Flat,link_of_e_auction,4
194621,Aptus Value Housing Finance India Ltd.,Tirupur,28-05-2025,"8,89,000.00","88,900.00",Land,link_of_e_auction,4
196312,Ujjivan Small Finance Bank,Vadodara,28-05-2025,"6,00,000.00","60,000.00",Residential,link_of_e_auction,4
195669,Axis Bank,Ludhiana,28-05-2025,"4,31,50,250.00","43,15,025.00",Commerical,link_of_e_auction,4
195708,Axis Bank,Jalandhar,28-05-2025,"8,16,480.00","81,648.00",Residential,link_of_e_auction,4
196049,Axis Bank,Nagpur,28-05-2025,"13,81,372.00","1,38,137.00",Flat,link_of_e_auction,4
196050,Axis Bank,Nagpur,28-05-2025,"9,20,625.00","92,063.00",Land,link_of_e_auction,4
196051,Axis Bank,Nagpur,28-05-2025,"13,81,372.00","1,38,137.00",Flat,link_of_e_auction,4
196052,Axis Bank,Nagpur,28-05-2025,"13,81,372.00","1,38,137.00",Flat,link_of_e_auction,4
196053,Axis Bank,Nagpur,28-05-2025,"23,10,000.00","2,31,000.00",Flat,link_of_e_auction,4
194738,Aadhar Housing Finance Ltd.,Rajkot,28-05-2025,"12,11,008.00","1,21,101.00",Residential,link_of_e_auction,4
194739,Aadhar Housing Finance Ltd.,Porbandar,28-05-2025,"9,26,325.00","92,633.00",Residential,link_of_e_auction,4
194676,Utkarsh Small Finance Bank,Latur,28-05-2025,"42,39,500.00","4,23,950.00",Flat,link_of_e_auction,4
195711,Utkarsh Small Finance Bank,JAUNPUR,28-05-2025,"38,04,600.00","3,80,460.00",Residential,link_of_e_auction,4
195713,Utkarsh Small Finance Bank,Gorakhpur,28-05-2025,"29,04,000.00","2,90,400.00",Residential,link_of_e_auction,4
195715,Utkarsh Small Finance Bank,Varanasi,28-05-2025,"32,15,125.00","3,21,513.00",Residential,link_of_e_auction,4
195717,Utkarsh Small Finance Bank,Varanasi,28-05-2025,"41,34,060.00","4,13,406.00",Residential,link_of_e_auction,4
195726,Utkarsh Small Finance Bank,Nagpur,28-05-2025,"1,25,00,000.00","12,50,000.00",Plot,link_of_e_auction,4
195727,Utkarsh Small Finance Bank,Pune,28-05-2025,"57,42,000.00","5,74,200.00",Flat,link_of_e_auction,4
196061,Omkara Assets Reconstruction Private Limited,Mumbai,28-05-2025,"2,50,00,000.00","25,00,000.00",Flat,link_of_e_auction,4
192082,Central Bank Of India,Patanamthitta,28-05-2025,"27,20,000.00","2,72,000.00",Land,link_of_e_auction,4
196018,Equitas Small Finance Bank,Chennai,29-05-2025,"20,00,000.00","2,00,000.00",Land And Building,link_of_e_auction,5
195683,Phoenix ARC Private Limited.,Lucknow,29-05-2025,"2,31,54,200.00","23,15,420.00",Residential,link_of_e_auction,5
194590,DMI Housing Finance Pvt Ltd,Ghaziabad,29-05-2025,"30,87,120.00","3,08,712.00",Residential,link_of_e_auction,5
194436,Federal Bank Ltd,PALANI,29-05-2025,"3,60,00,000.00","36,00,000.00",Land,link_of_e_auction,5
194825,CFM Asset Reconstruction Private Limited,Kanpur,29-05-2025,"58,16,668.00","5,81,667.00",Flat,link_of_e_auction,5
194925,HDB Financial Services Limited,Ghaziabad,29-05-2025,"1,05,97,547.00","10,59,755.00",Land,link_of_e_auction,5
195730,PNB Housing Finance Limited,Bikaner,29-05-2025,"10,80,000.00","1,08,000.00",Shop,link_of_e_auction,5
195731,PNB Housing Finance Limited,Alwar,29-05-2025,"4,38,000.00","43,800.00",Flat,link_of_e_auction,5
195732,PNB Housing Finance Limited,Jodhpur,29-05-2025,"19,69,000.00","1,96,900.00",Flat,link_of_e_auction,5
195733,PNB Housing Finance Limited,Jamshedpur,29-05-2025,"25,80,000.00","2,58,000.00",Residential Flat,link_of_e_auction,5
194770,Hinduja Housing Finance Limited,Morbi,29-05-2025,"12,57,480.00","1,25,748.00",NON AGRICULTURAL,link_of_e_auction,5
194772,Hinduja Housing Finance Limited,Surendranagar,29-05-2025,"34,51,365.00","3,45,136.00",NON AGRICULTURAL,link_of_e_auction,5
194818,Hinduja Housing Finance Limited,Bhavnagar,29-05-2025,"6,49,600.00","64,960.00",NON AGRICULTURAL,link_of_e_auction,5
194819,Hinduja Housing Finance Limited,Bhavnagar,29-05-2025,"12,47,600.00","1,24,760.00",NON AGRICULTURAL,link_of_e_auction,5
194821,Hinduja Housing Finance Limited,Anand,29-05-2025,"19,86,600.00","1,98,660.00",Residential,link_of_e_auction,5
194823,Hinduja Housing Finance Limited,Surendranagar,29-05-2025,"17,27,280.00","1,72,728.00",NON AGRICULTURAL,link_of_e_auction,5
194826,Hinduja Housing Finance Limited,Botad,29-05-2025,"26,20,800.00","2,62,080.00",NON AGRICULTURAL,link_of_e_auction,5
194827,Hinduja Housing Finance Limited,Ahmedabad,29-05-2025,"17,12,160.00","1,71,216.00",Flat,link_of_e_auction,5
194830,Hinduja Housing Finance Limited,Ahmedabad,29-05-2025,"22,27,600.00","2,22,760.00",NON AGRICULTURAL,link_of_e_auction,5
194831,Hinduja Housing Finance Limited,Anand,29-05-2025,"14,83,200.00","1,48,320.00",Residential,link_of_e_auction,5
194837,Hinduja Housing Finance Limited,Naroda,29-05-2025,"30,69,440.00","3,06,944.00",NON AGRICULTURAL,link_of_e_auction,5
194838,Hinduja Housing Finance Limited,Anand,29-05-2025,"6,58,880.00","65,888.00",Residential,link_of_e_auction,5
194839,Hinduja Housing Finance Limited,Sabarkantha,29-05-2025,"7,66,400.00","76,640.00",Land,link_of_e_auction,5
194840,Hinduja Housing Finance Limited,Sabarkantha,29-05-2025,"15,65,450.00","1,56,445.00",Residential,link_of_e_auction,5
194841,Hinduja Housing Finance Limited,Aravalli,29-05-2025,"13,34,064.00","1,33,406.00",Residential,link_of_e_auction,5
194842,Hinduja Housing Finance Limited,Sabarkantha,29-05-2025,"10,50,000.00","1,05,000.00",Land,link_of_e_auction,5
194843,Hinduja Housing Finance Limited,Morbi,29-05-2025,"18,31,770.00","1,83,177.00",NON AGRICULTURAL,link_of_e_auction,5
194844,Hinduja Housing Finance Limited,Vadodara,29-05-2025,"25,93,161.00","2,59,316.00",Residential,link_of_e_auction,5
194845,Hinduja Housing Finance Limited,Vadodara,29-05-2025,"17,52,400.00","1,75,240.00",NON AGRICULTURAL,link_of_e_auction,5
195886,Axis Bank,PALGHAR,29-05-2025,"14,25,600.00","1,42,560.00",Flat,link_of_e_auction,5
