Auction ID,Heading,Location,Bank Name,Reserve Price,Auction Date
61438,Land and Building for Sale,"Narsaraopet, Palnadu, Andhra Pradesh",Karur Vysya Bank,"₹55,00,000",24/06/2025
61440,Land and Building in Hooghly,"Hooghly, West Bengal",UCO Bank,"₹16,01,600",24/06/2025
61442,Residential Plot for Sale,"Narsaraopet, Palnadu, Andhra Pradesh",Karur Vysya Bank,"₹51,00,000",24/06/2025
61445,Plot for Sale,"Sana Rudravaram, Krishna, Andhra Pradesh",Karur Vysya Bank,"₹68,00,000",24/06/2025
61450,Commercial Property for Sale,"Sana Rudravaram, Krishna, Andhra Pradesh",Karur Vysya Bank,"₹1,15,00,000",24/06/2025
61453,Commercial Property for Sale,"Kalidindi Village, Krishna, Andhra Pradesh",Karur Vysya Bank,"₹56,00,000",24/06/2025
61455,Land and Building for Sale,"Kothapet, Vijayawada, Andhra Pradesh",Karur Vysya Bank,"₹2,10,00,000",24/06/2025
61458,Commercial Property for Sale,"Narasaraopet, Guntur, Andhra Pradesh",Indian Bank,"₹44,39,13,500",24/06/2025
61461,Flat for Sale,"Yanamalakuduru, Krishna, Andhra Pradesh",LIC Housing Finance Limited,"₹46,23,000",24/06/2025
61522,"Flat in Shrirampur, Ahmednagar","Ahmednagar, Maharashtra",Canara Bank,"₹13,54,000",24/06/2025
61549,Residential Flat in Survey Park,"Survey Park, Kolkata, West Bengal",Indian Bank,"₹48,78,000",24/06/2025
61581,Land in Bathinda,"Bathinda, Punjab",Bank of India,"₹13,59,000",24/06/2025
61582,Land and Building in Jagraon,"Jagraon, Ludhiana, Punjab",Bank of India,"₹8,01,000",24/06/2025
61583,Land in Fazilka,"Fazilka, Punjab",Bank of India,"₹6,40,000",24/06/2025
61584,Residential Plot in Bathinda,"Bathinda, Punjab",Bank of India,"₹3,95,000",24/06/2025
61601,"Land and Building in Manimoortheeswaram, Tirunelveli","Tirunelveli, Tamil Nadu",Canara Bank,"₹20,93,000",24/06/2025
61632,"Flat in Dapoli, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹15,30,000",24/06/2025
61633,"Flat in Karwanchiwadi, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹10,90,000",24/06/2025
61634,"Flat in Sindhudurg, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹20,80,000",24/06/2025
61635,"Flat in Karwanchiwadi, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹12,15,000",24/06/2025
61636,"Flat in Madhaliwadi, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹11,35,000",24/06/2025
61637,"Flat in Guhaghar, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹14,98,000",24/06/2025
61638,"Flat in Karwanchiwadi, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹12,15,000",24/06/2025
61650,"Flat in Sindhudurg, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹20,80,000",24/06/2025
61654,"Flat in Karwanchiwadi, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹10,90,000",24/06/2025
61660,"Flat in Dapoli, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹15,30,000",24/06/2025
61776,Plot in Taraf,"Taraf, Ludhiana, Punjab",Aditya Birla Housing Finance,"₹3,00,00,000",24/06/2025
61803,"Commercial Property in Padegaon, Aurangabad","Aurangabad, Maharashtra",State Bank of India,"₹14,94,000",24/06/2025
61805,"Commercial Property in Padegaon, Aurangabad","Aurangabad, Maharashtra",State Bank of India,"₹96,36,000",24/06/2025
61807,"Commercial Property in Padegaon, Aurangabad","Aurangabad, Maharashtra",State Bank of India,"₹14,22,000",24/06/2025
61808,"Commercial Property in Padegaon, Aurangabad","Aurangabad, Maharashtra",State Bank of India,"₹57,10,000",24/06/2025
61809,"Plot in Gangapur, Aurangabad","Aurangabad, Maharashtra",Ujjivan small finance bank,"₹13,37,000",24/06/2025
61830,"Plot in Hatkanangale, Kolhapur","Kolhapur, Maharashtra",Axis Bank,"₹12,50,000",24/06/2025
61831,"Land in Gadhinglaj, Kolhapur","Aurangabad, Maharashtra",Axis Bank,"₹1,25,55,644",24/06/2025
61832,"Plot in Ichalkaranji, Kolhapur","Kolhapur, Maharashtra",Canara Bank,"₹51,30,000",24/06/2025
61833,"Plot in Kolhapur, Kolhapur","Kolhapur, Maharashtra",Canara Bank,"₹37,67,000",24/06/2025
61834,"Flat in Sangli, Kolhapur","Kolhapur, Maharashtra",Axis Bank,"₹21,00,000",24/06/2025
61835,"Flat in Kagal, Kolhapur","Kolhapur, Maharashtra",Axis Bank,"₹41,40,000",24/06/2025
61836,"Flat in Sangli, Kolhapur","Kolhapur, Maharashtra",Axis Bank,"₹17,98,500",24/06/2025
61837,"Plot in Sangli, Kolhapur","Kolhapur, Maharashtra",Axis Bank,"₹27,10,000",24/06/2025
61581,Land in Bathinda,"Bathinda, Punjab",Bank of India,"₹13,59,000",24/06/2025
61582,Land and Building in Jagraon,"Jagraon, Ludhiana, Punjab",Bank of India,"₹8,01,000",24/06/2025
61583,Land in Fazilka,"Fazilka, Punjab",Bank of India,"₹6,40,000",24/06/2025
61584,Residential Plot in Bathinda,"Bathinda, Punjab",Bank of India,"₹3,95,000",24/06/2025
61601,"Land and Building in Manimoortheeswaram, Tirunelveli","Tirunelveli, Tamil Nadu",Canara Bank,"₹20,93,000",24/06/2025
61632,"Flat in Dapoli, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹15,30,000",24/06/2025
61633,"Flat in Karwanchiwadi, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹10,90,000",24/06/2025
61634,"Flat in Sindhudurg, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹20,80,000",24/06/2025
61635,"Flat in Karwanchiwadi, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹12,15,000",24/06/2025
61636,"Flat in Madhaliwadi, Ratnagiri","Ratnagiri, Maharashtra",Bank of India,"₹11,35,000",24/06/2025
62436,Land and Building in Mundgod,"Mundgod, Bangalore Urba, Karnataka",Canara Bank,"₹50,00,000",24/06/2025
62437,House in Dandeli,"Dandeli, Bangalore Urba, Karnataka",Canara Bank,"₹20,00,000",24/06/2025
62916,"Flat in Kalyan, Thane District","Thane, Maharashtra",Phoenix ARC,"₹11,00,000",24/06/2025
62941,"Flat in Chikhloli, Thane District","Thane, Maharashtra",Au small finance bank,"₹20,00,000",24/06/2025
62942,"Flat in Dombivali West, Thane District","Thane, Maharashtra",Au small finance bank,"₹27,00,000",24/06/2025
62943,"Flat in Kalyan, Thane District","Thane, Maharashtra",Au small finance bank,"₹27,00,000",24/06/2025
62944,"Plot in SHAHAPUR, Thane District","Thane, Maharashtra",Asset Reconstruction Company India Ltd,"₹16,76,000",24/06/2025
62945,"Flat in Kausa, Thane District","Thane, Maharashtra",Indian Bank,"₹81,20,000",24/06/2025
62946,"Flat in Ghodbunder, Thane District","Thane, Maharashtra",Indian Bank,"₹81,94,000",24/06/2025
62947,"Flat in Bhiwandi, Thane District","Thane, Maharashtra",Bank of India,"₹28,05,000",24/06/2025
62948,"Flat in Mira Road, Thane District","Thane, Maharashtra",Bank of India,"₹55,51,000",24/06/2025
62949,"Residential Flat in Asangaon, Thane District","Thane, Maharashtra",Bank of India,"₹14,81,000",24/06/2025
62950,"Residential Flat in Kalwa, Thane District","Thane, Maharashtra",Bank of India,"₹24,29,500",24/06/2025
62951,"Residential Flat in Kalwa, Thane District","Thane, Maharashtra",Bank of India,"₹25,24,000",24/06/2025
62952,"Flat in Kausa, Thane District","Thane, Maharashtra",Indian Bank,"₹81,20,000",24/06/2025
62953,"Flat in Ghodbunder, Thane District","Thane, Maharashtra",Indian Bank,"₹81,94,000",24/06/2025
62954,"Flat in Bhiwandi, Thane District","Thane, Maharashtra",Bank of India,"₹28,05,000",24/06/2025
62955,"Residential Flat in Bhiwandi, Thane District","Thane, Maharashtra",Asset Reconstruction Company India Ltd,"₹21,57,500",24/06/2025
62957,"Flat in SHAHAPUR, Thane District","Thane, Maharashtra",Canara Bank,"₹21,10,000",24/06/2025
62959,"Residential Flat in Ghodbunder Road, Thane District","Thane, Maharashtra",Canara Bank,"₹88,50,000",24/06/2025
62961,"Flat in Mira Road, Thane District","Thane, Maharashtra",Bank of India,"₹55,51,000",24/06/2025
62962,"Flat in Bhiwandi, Thane District","Thane, Maharashtra",Bank of India,"₹28,97,000",24/06/2025
62964,"Flat in Kalwa, Thane District","Thane, Maharashtra",Bank of India,"₹58,29,500",24/06/2025
62965,"Residential Flat in Bhiwandi, Thane District","Thane, Maharashtra",Bank of India,"₹23,17,500",24/06/2025
62967,"Flat in SHAHAPUR, Thane District","Thane, Maharashtra",Canara Bank,"₹21,10,000",24/06/2025
62969,"Residential Flat in Badlapur East, Thane District","Thane, Maharashtra",Bank of India,"₹22,01,000",24/06/2025
62971,"Residential Flat in Kalwa, Thane District","Thane, Maharashtra",Bank of India,"₹25,24,000",24/06/2025
62972,"Residential Flat in Asangaon, Thane District","Thane, Maharashtra",Bank of India,"₹14,81,000",24/06/2025
62974,"Commercial Property in Shahpur, Thane District","Thane, Maharashtra",Bank of India,"₹23,97,000",24/06/2025
62977,"Flat in Ambernath East, Thane District","Thane, Maharashtra",Bank of India,"₹35,02,000",24/06/2025
62980,"Residential Flat in Asangaon, Thane District","Thane, Maharashtra",Bank of India,"₹14,81,000",24/06/2025
62981,"Residential Flat in Kalwa, Thane District","Thane, Maharashtra",Bank of India,"₹25,24,000",24/06/2025
62984,"Residential Flat in Badlapur East, Thane District","Thane, Maharashtra",Bank of India,"₹22,01,000",24/06/2025
62987,"Residential Flat in Bhiwandi, Thane District","Thane, Maharashtra",Bank of India,"₹23,17,500",24/06/2025
62990,"Flat in Kalwa, Thane District","Thane, Maharashtra",Bank of India,"₹58,29,500",24/06/2025
62994,"Flat in Bhiwandi, Thane District","Thane, Maharashtra",Bank of India,"₹28,97,000",24/06/2025
62995,"Flat in Vasai, Thane District","Thane, Maharashtra",Canara Bank,"₹14,24,000",24/06/2025
63025,Flat in Langford Town,"Langford Town, Bangalore Urba, Karnataka",Bank of India,"₹1,30,00,000",24/06/2025
63027,Land and Building in Cottonpete,"Cottonpete, Bangalore Urba, Karnataka",Bank of India,"₹1,00,00,000",24/06/2025
56700,Land and Building in Burdwan,"Burdwan, Kolkata, West Bengal",Federal Bank,"₹1,00,00,000",24/06/2025
56746,"Flat in Nandhivaram, Kancheepuram","Kanchipuram, Tamil Nadu",Indian Bank,"₹41,61,000",24/06/2025
56760,Flat in Khardah,"Khardah, Kolkata, West Bengal",LIC Housing Finance Limited,"₹22,00,000",24/06/2025
56763,Flat in Khardah,"Khardah, Kolkata, West Bengal",LIC Housing Finance Limited,"₹14,90,000",24/06/2025
56773,"Land in Kangayam, Tiruppur","Tirupur, Tamil Nadu",jana small finance,"₹19,34,300",24/06/2025
56775,"Land and Building in Karumathampatti, Coimbatore","Coimbatore, Tamil Nadu",jana small finance,"₹5,56,400",24/06/2025
56778,"Land in Karaipudur, Tirupur","Tirupur, Tamil Nadu",jana small finance,"₹21,91,400",24/06/2025
56780,"Land and Building in Nerupperichal, Tiruppur","Tirupur, Tamil Nadu",jana small finance,"₹31,46,200",24/06/2025
56821,Land in Mansa,"Mansa, Punjab",Au small finance bank,"₹19,05,000",24/06/2025
56824,Land in Ferozepur,"Firozpur, Punjab",Au small finance bank,"₹6,50,000",24/06/2025
56862,Plot in Taraf Saidan,"Taraf Saidan, Ludhiana, Punjab",Edelweiss Housing Finance,"₹21,60,000",24/06/2025
56862,Plot in Taraf Saidan,"Taraf Saidan, Ludhiana, Punjab",Edelweiss Housing Finance,"₹21,60,000",24/06/2025
56930,House in Surendranagar,"Surendranagar, Gujarat",Au small finance bank,"₹15,00,000",24/06/2025
56938,"Flat in Madhapar, Morbi","Morbi, Gujarat",Au small finance bank,"₹30,00,000",24/06/2025
56939,"Plot in Palsana, Surat","Surat, Gujarat",Au small finance bank,"₹14,55,000",24/06/2025
56940,"Commercial Property in Dindoli, Surat","Surat, Gujarat",Au small finance bank,"₹8,50,000",24/06/2025
56965,"Plot in Kemmarampalayam, Coimbatore","Coimbatore, Tamil Nadu",Indian Bank,"₹6,84,32,000",24/06/2025
56966,"Villa in Kanthalur Village, Kancheepuram","Kanchipuram, Tamil Nadu",Indian Bank,"₹63,40,000",24/06/2025
56967,"House site in Nandhivaram, Chengalpattu","Chengalpet, Tamil Nadu",Indian Bank,"₹27,00,000",24/06/2025
56983,"Plot in Vishnukanchi, Kanchipuram","Kanchipuram, Tamil Nadu",Piramal Capital and Housing Finance,"₹50,40,000",24/06/2025
56984,"Plot in Vembedu Village, Kanchipuram","Kanchipuram, Tamil Nadu",Piramal Capital and Housing Finance,"₹31,20,000",24/06/2025
57006,Land and Building in Howrah,"Howrah, West Bengal",Bank Of Baroda,"₹58,04,000",24/06/2025
57013,Flat in South 24 Paraganas,"South 24 Parganas, West Bengal",Canara Bank,"₹14,20,000",24/06/2025
57015,Land and Building in South 24 Paraganas,"South 24 Parganas, West Bengal",Canara Bank,"₹35,10,000",24/06/2025
57017,Land in Diamond Harbour,"Diamond Harbour, Kolkata, West Bengal",Canara Bank,"₹12,45,000",24/06/2025
57019,Land and Building in South 24 Paraganas,"South 24 Parganas, West Bengal",Canara Bank,"₹9,94,000",24/06/2025
57020,Land and Building in South 24 Paraganas,"South 24 Parganas, West Bengal",Canara Bank,"₹24,50,000",24/06/2025
57022,Land and Building in South 24 Paraganas,"South 24 Parganas, West Bengal",Canara Bank,"₹6,55,000",24/06/2025
57023,Commercial Property in South 24 Paraganas,"South 24 Parganas, West Bengal",Canara Bank,"₹69,50,000",24/06/2025
57024,"Land and Building in Tisaiyanvilai, Tirunelveli","Tirunelveli, Tamil Nadu",TMB Bank,"₹63,93,000",24/06/2025
57025,Land and Building in Baruipur,"Baruipur, Kolkata, West Bengal",Canara Bank,"₹17,80,000",24/06/2025
57025,Land and Building in Baruipur,"Baruipur, Kolkata, West Bengal",Canara Bank,"₹17,80,000",24/06/2025
57026,Land and Building in South 24 Paraganas,"South 24 Parganas, West Bengal",Canara Bank,"₹12,70,000",24/06/2025
57027,Land in South 24 Paraganas,"South 24 Parganas, West Bengal",Canara Bank,"₹4,19,000",24/06/2025
57048,Land and Building in Doraha,"Doraha, Ludhiana, Punjab",Bank of India,"₹3,19,50,000",24/06/2025
57054,Land in Muktsar,"Muktsar, Ludhiana, Punjab",Au small finance bank,"₹21,15,000",24/06/2025
57067,Commercial Property in Tibba Road,"Tibba Road, Ludhiana, Punjab",Utkarsh Small Finance Bank,"₹22,11,570",24/06/2025
57070,"Plot in Huzur, Bhopal","Bhopal, Madhya Pradesh",HDFC Bank,"₹70,00,000",24/06/2025
57072,"Land in Sagar, Bhopal","Bhopal, Madhya Pradesh",Au small finance bank,"₹16,00,000",24/06/2025
57074,Residential Plot in Machhiwara,"Machhiwara, Ludhiana, Punjab",Bank of India,"₹40,56,000",24/06/2025
57075,Commercial Property in Machhiwara,"Machhiwara, Ludhiana, Punjab",Bank of India,"₹40,40,000",24/06/2025
57076,Land and Building in Rajpura,"Rajpura, Ludhiana, Punjab",Bank of India,"₹61,94,000",24/06/2025
57077,"Plot in Katni, Bhopal","Bhopal, Madhya Pradesh",Au small finance bank,"₹11,03,000",24/06/2025
57078,Land and Building in Sherpur Kalan,"Sherpur Kalan, Ludhiana, Punjab",Bank of India,"₹50,40,000",24/06/2025
57079,"Land in Vidisha, Bhopal","Bhopal, Madhya Pradesh",Au small finance bank,"₹3,80,000",24/06/2025
57080,"Land in Ratlam, Bhopal","Bhopal, Madhya Pradesh",Au small finance bank,"₹20,60,000",24/06/2025
57081,"Land in Vidisha, Bhopal","Bhopal, Madhya Pradesh",Au small finance bank,"₹14,15,000",24/06/2025
57082,"Land in Vidisha, Bhopal","Bhopal, Madhya Pradesh",Au small finance bank,"₹7,70,000",24/06/2025
57084,"Plot in Ratlam, Bhopal","Bhopal, Madhya Pradesh",Au small finance bank,"₹21,05,000",24/06/2025
57086,"Land in Mandsaur, Bhopal","Bhopal, Madhya Pradesh",Au small finance bank,"₹25,50,000",24/06/2025
57088,"House in Katni, Bhopal","Bhopal, Madhya Pradesh",Au small finance bank,"₹25,00,000",24/06/2025
57089,"Residential Plot in Huzur, Bhopal","Bhopal, Madhya Pradesh",HDFC Bank,"₹35,00,000",24/06/2025
57090,Residential Plot in Bholapur,"Bholapur, Ludhiana, Punjab",Indian Bank,"₹15,93,000",24/06/2025
57091,"Land and Building in Vidisha, Bhopal","Bhopal, Madhya Pradesh",Asset Reconstruction Company India Ltd,"₹8,88,000",24/06/2025
57092,Plot in Kakowal Road,"Kakowal Road, Ludhiana, Punjab",Indian Bank,"₹42,00,000",24/06/2025
57093,Plot in Ludhiana,"Ludhiana, Punjab",Indian Bank,"₹1,58,00,000",24/06/2025
57094,"Factory Land and Building and Residential Land in Dewas, Bhopal","Bhopal, Madhya Pradesh",Bank of India,"₹60,98,000",24/06/2025
57095,House in Dugri,"Dugri, Ludhiana, Punjab",Indian Bank,"₹1,00,50,000",24/06/2025
57096,House in Jawaddi,"Jawaddi, Ludhiana, Punjab",Indian Bank,"₹65,00,000",24/06/2025
57097,Residential Plot in Kakowal,"Kakowal, Ludhiana, Punjab",Utkarsh Small Finance Bank,"₹24,69,500",24/06/2025
57098,"Plot in Khargone, Bhopal","Bhopal, Madhya Pradesh",Bank of India,"₹25,92,500",24/06/2025
57099,Residential Plot in Mundian Khurd,"Mundian Khurd, Ludhiana, Punjab",Utkarsh Small Finance Bank,"₹35,37,000",24/06/2025
57100,"Plot in Harda, Bhopal","Bhopal, Madhya Pradesh",Bank of India,"₹26,43,900",24/06/2025
57101,Plot in Amritsar,"Amritsar, Punjab",Piramal Capital and Housing Finance,"₹19,20,000",24/06/2025
57102,"Plot in Betul, Bhopal","Bhopal, Madhya Pradesh",Bank of India,"₹6,00,000",24/06/2025
57104,"Plot in Khandwa, Bhopal","Bhopal, Madhya Pradesh",Bank of India,"₹15,29,500",24/06/2025
57106,"Commercial Property in Khandwa, Bhopal","Bhopal, Madhya Pradesh",Bank of India,"₹22,95,000",24/06/2025
57108,"Residential Plot in Vidisha, Bhopal","Bhopal, Madhya Pradesh",Phoenix ARC,"₹1,00,000",24/06/2025
57109,"Plot in Huzur, Bhopal","Bhopal, Madhya Pradesh",HDFC Bank,"₹45,00,000",24/06/2025
57120,House in Meharban,"Meharban, Ludhiana, Punjab",jana small finance,"₹12,47,100",24/06/2025
57148,Plot in Tungpai,"Tungpai, Amritsar, Punjab",Bank of India,"₹2,99,52,000",24/06/2025
57198,"Land in Palsana, Surat","Surat, Gujarat",Au small finance bank,"₹14,55,000",24/06/2025
57205,"Plot in Thakarbapanagar, Ahmedabad","Ahmedabad, Gujarat",Au small finance bank,"₹13,50,000",24/06/2025
57273,"Land and Building in Anupparpalayam, Coimbatore","Coimbatore, Tamil Nadu",Bank of India,"₹28,30,000",24/06/2025
57274,"Plot in Villiyambakkam, Kancheepuram","Kanchipuram, Tamil Nadu",Piramal Capital and Housing Finance,"₹9,90,000",24/06/2025
57275,"Flat in Poonjeri Village, Kancheepuram","Chennai, Tamil Nadu",Piramal Capital and Housing Finance,"₹13,70,000",24/06/2025
57276,"Flat in Puliyur Village, Chennai","Chennai, Tamil Nadu",Piramal Capital and Housing Finance,"₹57,40,000",24/06/2025
57289,"Flat in Saligramam, Chennai","Chennai, Tamil Nadu",Indian Bank,"₹87,00,000",24/06/2025
57291,"Flat in Kumili Village, Kancheepuram","Kanchipuram, Tamil Nadu",Indian Bank,"₹87,00,000",24/06/2025
57299,"Commercial Property in Madappuram, Sivagangai","Sivaganga, Tamil Nadu",Canara Bank,"₹43,45,000",24/06/2025
57300,"Land and Building in Thamaraikulam, Theni","Theni, Tamil Nadu",Canara Bank,"₹11,98,000",24/06/2025
57305,"House in Pudupattinam, Kanchipuram","Kanchipuram, Tamil Nadu",Piramal Capital and Housing Finance,"₹29,80,000",24/06/2025
57325,"Flat in Kumili, Kancheepuram","Kanchipuram, Tamil Nadu",Indian Bank,"₹15,00,000",24/06/2025
57334,"Land and Building in Marthandam, Kanyakumari","Kanyakumari, Tamil Nadu",Indian Bank,"₹80,00,000",24/06/2025
57337,"Land and Building in Marthandam, Kanyakumari","Kanyakumari, Tamil Nadu",Indian Bank,"₹72,00,000",24/06/2025
57338,"Land and Building in Marthandam, Kanyakumari","Kanyakumari, Tamil Nadu",Indian Bank,"₹26,50,000",24/06/2025
57346,House in Majitha Road,"Majitha Road, Amritsar, Punjab",Bank of India,"₹23,08,000",24/06/2025
57363,Land and Building in Tumkur,"Pavagada, Tumkur, Karnataka",Bank Of Baroda,"₹13,72,500",24/06/2025
57364,Land and Building in Tumkur,"Pavagada, Tumkur, Karnataka",Bank Of Baroda,"₹9,09,000",24/06/2025
57365,Land and Building in Tumkur,"Pavagada, Tumkur, Karnataka",Bank Of Baroda,"₹12,74,400",24/06/2025
57366,Land and Building in Tumkur,"Pavagada, Tumkur, Karnataka",Bank Of Baroda,"₹22,95,000",24/06/2025
57371,Residential Plot in Yeshwanthpura Hobli,"Yeshwanthpura Hobli, Bangalore Urba, Karnataka",Bank of India,"₹1,27,00,000",24/06/2025
57372,Residential Flat in Yeshwanthpura Hobli,"Yeshwanthpura Hobli, Bangalore Urba, Karnataka",Bank of India,"₹1,70,00,000",24/06/2025
57373,Land and Building in Kengeri Hobli,"Kengeri Hobli, Bangalore Urba, Karnataka",Bank of India,"₹1,79,00,000",24/06/2025
57374,Residential Flat in MRCR Layout,"MRCR Layout, Bangalore Urba, Karnataka",Bank of India,"₹1,05,00,000",24/06/2025
57392,Land and Building in Kengeri Hobli,"Kengeri Hobli, Bangalore Urba, Karnataka",Kotak Mahindra Bank,"₹53,15,000",24/06/2025
57438,"Commercial Property in Jabalpur, Jabalpur","Jabalpur, Madhya Pradesh",State Bank of India,"₹88,00,000",24/06/2025
57456,Land and Building in Samusigapuram,"Virudhunagar, Tamil Nadu",Canara Bank,"₹21,99,000",24/06/2025
57540,"Land and Building in Zuzuvadi, Krishnagiri","Krishnagiri, Tamil Nadu",Indian Bank,"₹59,61,000",24/06/2025
57542,Land in North 24 Parganas,"North 24 Parganas, West Bengal",Indian Bank,"₹47,92,500",24/06/2025
57560,Others in Bankura,"Bankura, West Bengal",Liquidation,"₹8,54,00,000",24/06/2025
57562,Land and Building in Paschim Bardhaman,"Paschim Bardhaman, Kolkata, West Bengal",Liquidation,"₹1,11,00,000",24/06/2025
57596,"Land and Building in Cheriandal, Tiruvannamalai","Tiruvannamalai, Tamil Nadu",Bank of India,"₹2,10,00,000",24/06/2025
57602,"Flat in Chettipuniyam, Kanchipuram","Kanchipuram, Tamil Nadu",Bank of India,"₹40,00,000",24/06/2025
57603,"Flat in Chettipuniyam, Kancheepuram","Kanchipuram, Tamil Nadu",Bank of India,"₹39,00,000",24/06/2025
57606,"Land and Building in Gudalur Village, Salem","Salem, Tamil Nadu",Omkara Assets Reconstruction,"₹40,11,000",24/06/2025
57712,"Plot in Jawanpura, Sabarkantha","Sabarkantha, Gujarat",Bank of India,"₹22,21,000",24/06/2025
57717,Land in Guruharsahai,"Guruharsahai, Ludhiana, Punjab",Au small finance bank,"₹7,40,000",24/06/2025
57789,"Flat in Velachary, Chennai","Chennai, Tamil Nadu",Canara Bank,"₹2,25,00,000",24/06/2025
57883,"Flat in Ghatlodiya, Ahmedabad","Ahmedabad, Gujarat",Bank Of Baroda,"₹57,66,390",24/06/2025
57887,House in Ambala,"Ambala, Haryana",Utkarsh Small Finance Bank,"₹43,10,160",24/06/2025
57928,"Plot in Dhamdod Lumbha, Surat","Surat, Gujarat",Piramal Capital and Housing Finance,"₹14,30,000",24/06/2025
57929,"Flat in Narol, Ahmedabad","Ahmedabad, Gujarat",Piramal Capital and Housing Finance,"₹31,30,000",24/06/2025
57992,"Flat in Bopal, Ahmedabad","Ahmedabad, Gujarat",Bajaj housing finance limited,"₹22,50,000",24/06/2025
58043,"Flat in Vatva, Ahmedabad","Ahmedabad, Gujarat",jana small finance,"₹17,56,000",24/06/2025
58050,"Flat in Ellisbridge, Ahmedabad","Ahmedabad, Gujarat",Bank of India,"₹1,30,00,000",24/06/2025
58051,"Commercial Property in Petlad, Anand","Anand, Gujarat",Bank of India,"₹81,00,000",24/06/2025
58052,"Commercial Property in Kalupur, Ahmedabad","Ahmedabad, Gujarat",Bank of India,"₹22,00,000",24/06/2025
58053,"Plot in Himatnagar, Sabarkantha","Sabarkantha, Gujarat",Bank of India,"₹29,10,000",24/06/2025
58054,"Plot in Idar, Sabarkantha","Sabarkantha, Gujarat",Bank of India,"₹23,38,000",24/06/2025
58055,"Plot in Idar, Sabarkantha","Sabarkantha, Gujarat",Bank of India,"₹23,92,000",24/06/2025
58055,"Plot in Idar, Sabarkantha","Sabarkantha, Gujarat",Bank of India,"₹23,92,000",24/06/2025
58056,"Plot in Idar, Sabarkantha","Sabarkantha, Gujarat",Bank of India,"₹29,96,000",24/06/2025
58057,"Plot in Idar, Sabarkantha","Sabarkantha, Gujarat",Bank of India,"₹16,37,000",24/06/2025
58058,"Plot in Idar, Sabarkantha","Sabarkantha, Gujarat",Bank of India,"₹18,26,000",24/06/2025
58293,Flat for Sale,"Gunadala, Vijayawada, Andhra Pradesh",Indian Bank,"₹1,59,00,000",24/06/2025
58295,Commercial land and building for Sale,"Rajahmundry, West Godavari, Andhra Pradesh",Karur Vysya Bank,"₹12,51,00,000",24/06/2025
58296,Land and Building for Sale,"Narsaraopet, Palnadu, Andhra Pradesh",Karur Vysya Bank,"₹1,04,00,000",24/06/2025
58298,Land and Building for Sale,"Narsaraopet, Palnadu, Andhra Pradesh",Karur Vysya Bank,"₹55,00,000",24/06/2025
58300,Plot for Sale,"Narsaraopet, Palnadu, Andhra Pradesh",Karur Vysya Bank,"₹51,00,000",24/06/2025
58304,Plot for Sale,"Kalidindi, Krishna, Andhra Pradesh",Karur Vysya Bank,"₹68,00,000",24/06/2025
58309,Commercial Property for Sale,"Kalidindi, Krishna, Andhra Pradesh",Karur Vysya Bank,"₹1,15,00,000",24/06/2025
58313,Commercial Property for Sale,"Kalidindi, Krishna, Andhra Pradesh",Karur Vysya Bank,"₹56,00,000",24/06/2025
58317,Land and Building for Sale,"Kothapet, Vijayawada, Andhra Pradesh",Karur Vysya Bank,"₹2,10,00,000",24/06/2025
58318,"Flat in Naranpura, Ahmedabad","Ahmedabad, Gujarat",Debts Recovery Tribunal,"₹46,30,000",24/06/2025
58321,Commercial Property for Sale,"Narasaraopet, Guntur, Andhra Pradesh",Indian Bank,"₹44,39,13,500",24/06/2025
58331,Flat for Sale,"Yanamalakuduru, Krishna, Andhra Pradesh",LIC Housing Finance Limited,"₹46,23,000",24/06/2025
58385,Residential Flat in Faridabad,"Faridabad, Haryana",Bank of India,"₹39,34,000",24/06/2025
58528,Land in Faridkot,"Faridkot, Punjab",Au small finance bank,"₹15,70,000",24/06/2025
58557,"Land and Building in Sundaraperumalkovil Village, Thanjavur","Thanjavur, Tamil Nadu",City Union Bank,"₹45,00,000",24/06/2025
58559,"Land and Building in Sundaraperumalkovil Village, Thanjavur","Thanjavur, Tamil Nadu",City Union Bank,"₹56,00,000",24/06/2025
59623,Residential Flat in Beliaghata,"Beliaghata, Kolkata, West Bengal",Bank of India,"₹21,93,000",24/06/2025
59626,Land and Building in North 24 Parganas,"North 24 Parganas, West Bengal",Bank of India,"₹23,14,000",24/06/2025
59628,Land and Building in Sonarpur,"Sonarpur, Kolkata, West Bengal",Bank of India,"₹23,48,000",24/06/2025
59630,Flat in North 24 Parganas,"North 24 Parganas, West Bengal",Bank of India,"₹17,69,000",24/06/2025
