Organisation Chain,Auction ID,EMD Amount,Starting Price,Submission Start Date,Submission End Date,Auction Start Date,Product Category
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF Thane||Office of the DCF Dahanu",2025_MH_29554,,,23-May-2025 04:00 PM,27-May-2025 09:30 AM,27-May-2025 09:30 AM,Firewood
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF Chandrapur||Office of the DCF Chandrapur",2025_MH_29550,,,24-May-2025 09:00 AM,27-May-2025 09:30 AM,27-May-2025 09:30 AM,Firewood
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF and Field Director TATR||Office of the Dy. Director(Buffer) TATR",2025_MH_29541,,,24-May-2025 09:15 AM,27-May-2025 10:30 AM,27-May-2025 10:30 AM,Bamboo
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF and Field Director TATR||Office of the Dy. Director(Buffer) TATR",2025_MH_29542,,,24-May-2025 09:15 AM,27-May-2025 11:00 AM,27-May-2025 11:00 AM,Bamboo
Govt of Uttar Pradesh||U.P. Co-operative Sugar Factories Federation Ltd.,2025_UP_1555,"5,00,000",260,20-May-2025 06:00 PM,27-May-2025 11:00 AM,28-May-2025 10:00 AM,Miscellaneous
Govt of Haryana||Revenue and Disaster Management Haryana||Deputy Commissioner Faridabad||District Nazar O/o DC Faridabad,2025_HR_980,"75,000",,15-May-2025 09:00 AM,27-May-2025 11:00 AM,28-May-2025 10:00 AM,Miscellaneous
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF and Field Director TATR||Office of the Dy. Director(Buffer) TATR",2025_MH_29544,,,24-May-2025 09:30 AM,27-May-2025 11:45 AM,27-May-2025 11:45 AM,Bamboo
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF and Field Director TATR||Office of the Dy. Director(Buffer) TATR",2025_MH_29545,,,24-May-2025 09:40 AM,27-May-2025 12:15 PM,27-May-2025 12:15 PM,Bamboo
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF and Field Director TATR||Office of the Dy. Director(Buffer) TATR",2025_MH_29546,,,24-May-2025 09:50 AM,27-May-2025 12:45 PM,27-May-2025 12:45 PM,Bamboo
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF and Field Director TATR||Office of the Dy. Director(Buffer) TATR",2025_MH_29547,,,24-May-2025 10:00 AM,27-May-2025 04:00 PM,27-May-2025 04:00 PM,Bamboo
Govt of West Bengal||Municipal Affairs Department- West Bengal||Baidyabati Municipality,2025_WB_4651,"6,00,600","3,00,30,000",08-May-2025 06:10 PM,27-May-2025 04:00 PM,30-May-2025 10:30 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29364,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29267,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29270,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29271,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29260,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29264,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29259,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29263,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29261,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29265,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29363,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29364,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29369,"10,00,000","10,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29293,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29268,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29283,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Uttar Pradesh||PANCHAYATI RAJ DEPARTMENT||Zila Panchayat Pilibhit,2025_UP_1539,"1,00,000","2,02,111",17-May-2025 12:00 PM,27-May-2025 05:00 PM,28-May-2025 12:00 PM,Miscellaneous
Ministry of Defence||Directorate General Defence Estates||Southern Command Pune||DEO- Cochin,2025_MoD_3961,"32,000","3,20,000",19-May-2025 10:00 AM,27-May-2025 05:00 PM,30-May-2025 10:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29269,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29262,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29264,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29260,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29288,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29281,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29280,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29282,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29286,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29285,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29278,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29284,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29294,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29295,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Ministry of Defence||Directorate General Defence Estates||Western Command Chandigarh||DEO- Ambala,2025_MoD_3949,"51,500","5,13,741",08-May-2025 06:00 PM,27-May-2025 05:00 PM,30-May-2025 10:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29360,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29294,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29303,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29293,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29363,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29364,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29373,"10,00,000","10,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29259,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29263,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29261,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29265,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29297,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29296,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29289,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29290,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29292,"10,00,000","10,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29273,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29275,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29277,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29274,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29276,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29272,"10,00,000","7,000",06-May-2025 11:00 AM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29363,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29364,"10,00,000","7,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Ministry of Defence||Directorate General Defence Estates||Southern Command Pune||DEO- Cochin,2025_MoD_3961,"32,000","3,20,000",19-May-2025 10:00 AM,27-May-2025 05:00 PM,30-May-2025 10:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29375,"10,00,000","10,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_29372,"10,00,000","10,000",08-May-2025 04:00 PM,27-May-2025 05:00 PM,30-May-2025 11:00 AM,Others
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF Nagpur||Office of the DCF Gondia",2025_MH_29478,,,25-May-2025 09:00 AM,27-May-2025 05:30 PM,27-May-2025 05:30 PM,Bamboo
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF Yawatmal||Office of the DCF Pandharkawada",2025_MH_29569,,,26-May-2025 09:30 AM,28-May-2025 09:30 AM,28-May-2025 09:30 AM,Timber
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF Thane||Office of the DCF Roha",2025_MH_29573,,,26-May-2025 02:00 PM,28-May-2025 09:30 AM,28-May-2025 09:30 AM,Timber
"Govt of Maharashtra||Revenue And Forest Department (Maharashtra)||PCCF Head of Forest Force, Maharashtra Forest Department||Office of the CCF Nagpur||Office of the DCF Gondia",2025_MH_29479,,,26-May-2025 09:00 AM,28-May-2025 09:30 AM,28-May-2025 09:30 AM,Firewood
