Auction ID,Heading,Location,Bank Name,Reserve Price,Auction Date
64642,"Flat in Khedbrahma Nagar, Sabarkantha","Sabarkantha, Gujarat",Au small finance bank,"₹20,20,000",05/08/2025
64763,Plot for Sale,"G.P.Dahimata, Bhilwara, Rajasthan",Au small finance bank,"₹6,05,000",05/08/2025
64762,Plot for Sale,"Jhotwara, Jaipur, Rajasthan",Au small finance bank,"₹73,50,000",05/08/2025
64759,Plot for Sale,"Sumerpur, Pali, Rajasthan",Au small finance bank,"₹70,60,000",05/08/2025
64708,Plot for Sale,"HISNIYA, Bhilwara, Rajasthan",Au small finance bank,"₹6,50,000",05/08/2025
64733,Plot for Sale,"Gram Jaswantpura, Ajmer, Rajasthan",Au small finance bank,"₹5,50,000",05/08/2025
64730,Plot for Sale,"Aauwa, Pali, Rajasthan",Au small finance bank,"₹7,20,000",05/08/2025
64726,Plot for Sale,"Tibbi, Hanumangarh, Rajasthan",Au small finance bank,"₹16,00,000",05/08/2025
64724,Plot for Sale,"JHOTWARA, Jaipur, Rajasthan",Au small finance bank,"₹15,00,000",05/08/2025
64719,Plot for Sale,"Udaipurwati, Jhunjhunu, Rajasthan",Au small finance bank,"₹5,65,000",05/08/2025
64035,"House in Kattur Village, Thiruvallur","Tiruvallur, Tamil Nadu",Bank Of Baroda,"₹15,45,000",05/08/2025
64043,"Land and Building in Hasthinapuram, Kancheepuram","Kanchipuram, Tamil Nadu",Bank Of Baroda,"₹1,65,00,000",05/08/2025
64445,Flat in North 24 Parganas,"North 24 Parganas, West Bengal",Indian Bank,"₹40,25,000",05/08/2025
64137,"Plot in Itora, Agra","Agra, Uttar Pradesh",Indian Bank,"₹13,38,000",30/07/2025
64136,"Residential Plot in Nagla Kali, Agra","Agra, Uttar Pradesh",Indian Bank,"₹10,07,000",30/07/2025
64634,"Plot in Jagirammapalayam Village, Salem","Salem, Tamil Nadu",State Bank of India,"₹40,66,000",30/07/2025
60000,Flat in Kallakurichi,"Kallakurichi, Tamil Nadu",DBS Bank,"₹19,35,000",30/07/2025
59999,"Land and Building in Emappair Village, Kallakurichi","Kallakurichi, Tamil Nadu",DBS Bank,"₹78,90,000",30/07/2025
62366,Land in Yelachenahallli,"Yelachenahallli, Bangalore Urba, Karnataka",State Bank of India,"₹50,22,000",30/07/2025
45871,"Plot in Sankari, Salem","Salem, Tamil Nadu",State Bank of India,"₹10,91,000",30/07/2025
53562,"Plot in Naranammalpuram, Tirunelveli","Tirunelveli, Tamil Nadu",Indian Overseas Bank,"₹1,42,41,000",29/07/2025
49934,"Land in Kalanchipatti Village, Dindigul","Dindigul, Tamil Nadu",Federal Bank,"₹3,30,00,000",29/07/2025
1558,"House in Uppilipalayam, Coimbatore","Coimbatore, Tamil Nadu",State Bank of India,"₹3,03,00,000",29/07/2025
13883,"Flat in Periyanaickenpalayam, Coimbatore","Coimbatore, Tamil Nadu",Canara Bank,"₹17,10,000",29/07/2025
3097,land and building in Tiruchirappalli,"Tiruchirappalli, Tamil Nadu",Punjab National Bank,"₹38,84,000",29/07/2025
57884,Agricultural Land in Palwal,"Palwal, Haryana",Debts Recovery Tribunal,"₹2,25,00,000",29/07/2025
64720,Land and Building in Tumakuru,"Tumkur, Karnataka",Karnataka Bank,"₹96,64,000",29/07/2025
64635,Residential Flat in KR Puram Hobli,"KR Puram Hobli, Bangalore Urba, Karnataka",Karnataka Bank,"₹50,00,000",29/07/2025
64636,Residential Plot in Yelahanka,"Yelahanka, Bangalore Urba, Karnataka",Karnataka Bank,"₹1,39,08,000",29/07/2025
64637,"Land and Building in Kumbakonam, Thanjavur","Thanjavur, Tamil Nadu",City Union Bank,"₹99,00,000",29/07/2025
64639,Residential Flat in Halagevaderahalli,"Halagevaderahalli, Bangalore Urba, Karnataka",Karnataka Bank,"₹96,50,000",29/07/2025
64646,Residential Flat in Yelahanka,"Yelahanka, Bangalore Urba, Karnataka",Karnataka Bank,"₹96,13,000",29/07/2025
64667,Land and Building for Sale,"Dhod, Sikar, Rajasthan",Union Bank Of India,"₹12,83,000",29/07/2025
64715,Residential Plot in Tumakuru,"Tumkur, Karnataka",Karnataka Bank,"₹42,37,500",29/07/2025
64716,Commercial Property in Tumakuru,"Tumkur, Karnataka",Karnataka Bank,"₹12,69,00,000",29/07/2025
64717,Residential Plot in Tumakuru,"Tumkur, Karnataka",Karnataka Bank,"₹67,32,000",29/07/2025
64718,Residential Plot in Tumakuru,"Tumkur, Karnataka",Karnataka Bank,"₹65,68,000",29/07/2025
64723,Flat in Tumakuru,"Tumkur, Karnataka",Karnataka Bank,"₹43,32,000",29/07/2025
64725,Flat in Tumakuru,"Tumkur, Karnataka",Karnataka Bank,"₹72,39,500",29/07/2025
64727,Residential Plot in Haveri,"Haveri, Karnataka",Canara Bank,"₹13,27,000",29/07/2025
64841,House in Ballari,"Bellary, Karnataka",Karnataka Bank,"₹1,32,77,000",29/07/2025
64837,Residential Plot in Ballari,"Bellary, Karnataka",Karnataka Bank,"₹4,09,96,400",29/07/2025
64482,Land and Building in Hooghly,"Hooghly, West Bengal",UCO Bank,"₹30,71,000",29/07/2025
64493,Land and Building in South 24 Paraganas,"South 24 Parganas, West Bengal",UCO Bank,"₹40,08,000",29/07/2025
64485,Residential Flat in North 24 Parganas,"North 24 Parganas, West Bengal",UCO Bank,"₹24,07,000",29/07/2025
64489,Residential Flat in Hooghly,"Hooghly, West Bengal",UCO Bank,"₹15,26,000",29/07/2025
64469,Land and Building in Thanjavur,"Thanjavur, Tamil Nadu",Repco Home Finance,"₹1,01,61,000",29/07/2025
64314,House in Talapady,"Talapady, Mangalore, Karnataka",Karnataka Bank,"₹37,90,000",29/07/2025
64439,Land and Building in Paschim Medinipur,"Paschim Medinipur, West Bengal",Karnataka Bank,"₹1,16,15,000",29/07/2025
64435,Commercial Property in Belda,"Belda, Kolkata, West Bengal",Karnataka Bank,"₹30,00,000",29/07/2025
64215,"Residential Plot in Nandgram, Ghaziabad","Ghaziabad, Uttar Pradesh",Karnataka Bank,"₹24,06,000",29/07/2025
64398,"Land and Building in Pillaivayal Village, Sivaganga","Sivaganga, Tamil Nadu",Canara Bank,"₹33,43,000",29/07/2025
64395,Commercial Property in Hooghly,"Hooghly, West Bengal",South Indian Bank,"₹1,12,84,000",29/07/2025
64148,"Land and Building in Etmadpur, Agra","Agra, Uttar Pradesh",Karnataka Bank,"₹34,71,000",29/07/2025
64146,"Land and Building in Etmadpur, Agra","Agra, Uttar Pradesh",Karnataka Bank,"₹29,09,000",29/07/2025
64145,"Land and Building in Anaiyur Village, Virudhunagar","Virudhunagar, Tamil Nadu",Repco Home Finance,"₹61,81,000",29/07/2025
64364,"Land and Building in Prathabaramapuram, Nagapattinam","Nagapattinam, Tamil Nadu",South Indian Bank,"₹26,57,000",29/07/2025
64144,"Land and Building in Naranapuram Village, Virudhunagar","Virudhunagar, Tamil Nadu",Repco Home Finance,"₹35,03,000",29/07/2025
64141,"Land and Building in Kulavanikarpuram Village, Tirunelveli","Tirunelveli, Tamil Nadu",Indian Overseas Bank,"₹1,26,65,000",29/07/2025
63227,Land and Building in MALDA,"Maldah, West Bengal",UCO Bank,"₹8,66,000",29/07/2025
63225,Land in MALDA,"Maldah, West Bengal",UCO Bank,"₹2,80,000",29/07/2025
63223,Commercial Property in Birbhum,"Birbhum, West Bengal",UCO Bank,"₹13,78,000",29/07/2025
63099,Factory Land and Building and Residential Land in Barasat,"Barasat, Kolkata, West Bengal",Karnataka Bank,"₹10,02,88,960",29/07/2025
64859,Land in Kasaba Hobli,"Kasaba Hobli, Bangalore Urba, Karnataka",Union Bank Of India,"₹46,75,000",29/07/2025
64865,Plot in Vijayapura,"vijayapura, Karnataka",Karnataka Bank,"₹9,41,000",29/07/2025
64866,House in Belagavi,"Belagavi, Bangalore Urba, Karnataka",Canara Bank,"₹4,75,000",29/07/2025
63433,"Land and Building in Melur, Madurai","Madurai, Tamil Nadu",Repco Home Finance,"₹1,88,00,000",29/07/2025
63910,Residential Plot in Davangere,"Davanagere, Karnataka",Karnataka Bank,"₹1,35,00,000",29/07/2025
63908,Residential Plot in Davangere,"Davanagere, Karnataka",Karnataka Bank,"₹9,37,00,000",29/07/2025
63907,Commercial Property in Dharwad,"Dharwad, Karnataka",Karnataka Bank,"₹51,15,000",29/07/2025
63903,Land and Building in Dharwad,"Dharwad, Karnataka",Karnataka Bank,"₹16,08,000",29/07/2025
63779,"Land and Building in Nagakudi, Thiruvarur","Tiruvarur, Tamil Nadu",Repco Home Finance,"₹14,36,000",29/07/2025
63774,Land in Dasanapura,"Dasanapura, Bangalore Urba, Karnataka",Union Bank Of India,"₹11,00,000",29/07/2025
61984,"Plot in Pagalpatty village, Salem","Salem, Tamil Nadu",State Bank of India,"₹37,19,000",29/07/2025
61946,Residential Plot in Janakpuri,"Janakpuri, Ludhiana, Punjab",Karnataka Bank,"₹78,18,000",29/07/2025
61580,Factory Land and Building and Residential Land in Koom Kalan,"Koom Kalan, Ludhiana, Punjab",Karnataka Bank,"₹5,22,14,200",29/07/2025
62517,"Land and Building in Pandaravadai Perumpandi village, Thanjavur","Thanjavur, Tamil Nadu",Repco Home Finance,"₹52,00,000",29/07/2025
62516,"Land and Building in Pandaravadai Perumpandi, Thanjavur","Thanjavur, Tamil Nadu",Repco Home Finance,"₹59,00,000",29/07/2025
62476,"Plot in Madhaiyankuttai, Salem","Salem, Tamil Nadu",State Bank of India,"₹59,38,000",29/07/2025
62716,Residential Flat in Sampangirmana,"Sampangirmana, Bangalore Urba, Karnataka",State Bank of India,"₹5,80,00,000",28/07/2025
60653,Commercial Property in Purba Bardhaman,"Purba Bardhaman, Kolkata, West Bengal",State Bank of India,"₹42,45,000",28/07/2025
26636,"Flat in Padappai, Kancheepuram","Kanchipuram, Tamil Nadu",Federal Bank,"₹34,00,000",28/07/2025
64476,Land and Building in siliguri,"siliguri, Kolkata, West Bengal",State Bank of India,"₹96,39,000",28/07/2025
64498,"Land in Sadayankuppam, Thiruvallur","Tiruvallur, Tamil Nadu",Asset Reconstruction Company India Ltd,"₹1,11,00,000",28/07/2025
64768,"Flat in Vadva, Bhavnagar","Bhavnagar, Gujarat",DCB Bank,"₹5,13,000",28/07/2025
64356,"Land and Building in Villankuruchi Village, Coimbatore","Coimbatore, Tamil Nadu",ICICI Bank,"₹1,15,50,000",28/07/2025
64358,"Land and Building in Jadayampalayam, Coimbatore","Coimbatore, Tamil Nadu",Canara Bank,"₹2,18,000",28/07/2025
64159,"House in Etmadpur, Agra","Agra, Uttar Pradesh",Indian Bank,"₹13,14,000",28/07/2025
64156,"House in Taj Nagari, Agra","Agra, Uttar Pradesh",Indian Bank,"₹12,90,000",28/07/2025
64152,"House in Naraich, Agra","Agra, Uttar Pradesh",Indian Bank,"₹22,52,000",28/07/2025
64151,"House in Ukharra, Agra","Agra, Uttar Pradesh",Indian Bank,"₹25,60,000",28/07/2025
64149,"Residential Plot in Naraich, Agra","Agra, Uttar Pradesh",Indian Bank,"₹11,71,000",28/07/2025
64867,Flat in Bantwal,"Bantwal, Bangalore Urba, Karnataka",Canara Bank,"₹32,80,000",28/07/2025
64868,Land and Building in Bagalkot,"Bagalkot, Karnataka",Canara Bank,"₹32,00,000",27/07/2025
64869,Land and Building in Gadag,"Gadag, Karnataka",Canara Bank,"₹2,50,000",27/07/2025
64877,"Plot in Nagalpur, Mehsana","Mehsana, Gujarat",motilal oswal home finance,"₹18,00,000",27/07/2025
64878,"Plot in Saraswali, Patan","Pata, Gujarat",motilal oswal home finance,"₹5,00,000",27/07/2025
64879,Flat in Junagadh,"Junagadh, Gujarat",motilal oswal home finance,"₹15,00,000",27/07/2025
64953,Land and Building in Gadag,"Gadag, Karnataka",Canara Bank,"₹75,00,000",27/07/2025
64666,Plot for Sale,"Narpat Nagar Scheme Pal Road, Jodhpur, Rajasthan",Religare Housing Development Finance Corporation,"₹2,14,00,000",27/07/2025
64664,Plot for Sale,"Bachhraj Ji Ka Bagh, Jodhpur, Rajasthan",Religare Housing Development Finance Corporation,"₹1,26,43,300",27/07/2025
64661,Commercial Property for Sale,"Pawata, Jaipur, Rajasthan",Bank of Maharashtra,"₹48,30,000",27/07/2025
64656,House for Sale,"Murli Pura, Jaipur, Rajasthan",Bank of Maharashtra,"₹1,31,50,000",27/07/2025
64652,Flat for Sale,"Bhuwana, Udaipur, Rajasthan",Bank of Maharashtra,"₹27,56,000",27/07/2025
64650,Residential Plot for Sale,"Samiti Jhadol, Udaipur, Rajasthan",Bank of Maharashtra,"₹11,25,000",27/07/2025
64648,Residential Plot for Sale,"Umreda, Udaipur, Rajasthan",Bank of Maharashtra,"₹22,42,000",27/07/2025
64643,Residential Plot for Sale,"Jhadol, Udaipur, Rajasthan",Bank of Maharashtra,"₹34,23,000",27/07/2025
64640,Residential Plot for Sale,"Tehsil Nokha, Bikaner, Rajasthan",Bank of Maharashtra,"₹13,21,000",27/07/2025
64633,Land in Belgaum,"Belgaum, Karnataka",motilal oswal home finance,"₹13,00,000",27/07/2025
64604,House in Amritsar,"Amritsar, Punjab",ICICI Bank,"₹18,00,000",27/07/2025
64603,Land in Chhapar,"Chhapar, Ludhiana, Punjab",ICICI Bank,"₹10,50,000",27/07/2025
63799,"House in Tiruttani, Tiruvallur","Tiruvallur, Tamil Nadu",City Union Bank,"₹15,00,000",27/07/2025
63797,"Land and Building in Mettupalayam, Kangayam","Tirupur, Tamil Nadu",Canara Bank,"₹1,13,68,000",27/07/2025
63796,"Land and Building in Lakkamanaickenpatti Village, Tirupur","Tirupur, Tamil Nadu",Canara Bank,"₹53,82,000",27/07/2025
63795,"Land and Building in Palladam, Tirupur","Tirupur, Tamil Nadu",Canara Bank,"₹28,27,000",27/07/2025
63713,"Site in Kuniamuthur Village, Coimbatore","Coimbatore, Tamil Nadu",City Union Bank,"₹53,00,000",27/07/2025
63711,"Land and Building in Odanthurai Village, Coimbatore","Coimbatore, Tamil Nadu",City Union Bank,"₹96,00,000",27/07/2025
64473,Plot in Jalpaiguri,"Jalpaiguri, West Bengal",Canara Bank,"₹7,20,000",27/07/2025
64466,Plot in Jalpaiguri,"Jalpaiguri, West Bengal",Canara Bank,"₹7,20,000",27/07/2025
64084,"Land and Building in Kadamalaikundu Village, Theni","Theni, Tamil Nadu",TMB Bank,"₹25,10,000",27/07/2025
64087,"Land in Shanmugasundarapuram Village, Theni","Theni, Tamil Nadu",TMB Bank,"₹4,00,000",27/07/2025
64404,"Land and Building in Akkaraipatti Nadakottai, Dindigul","Dindigul, Tamil Nadu",Canfin,"₹15,00,000",27/07/2025
64170,"Commercial Property in Hariparwat, Agra","Agra, Uttar Pradesh",Canara Bank,"₹47,07,000",27/07/2025
64172,"Commercial Property in Hariparwat, Agra","Agra, Uttar Pradesh",Canara Bank,"₹47,07,000",27/07/2025
64174,"Plot in Sikandra, Agra","Agra, Uttar Pradesh",Canara Bank,"₹1,79,88,000",27/07/2025
64360,Flat in South Dum Dum,"South Dum Dum, Kolkata, West Bengal",Indian Bank,"₹32,70,000",27/07/2025
30330,"Site in Gudalur Village, Coimbatore","Coimbatore, Tamil Nadu",City Union Bank,"₹1,20,00,000",27/07/2025
32264,"Factory land and building in Vallam, Thanjavur","Thanjavur, Tamil Nadu",State Bank of India,"₹2,11,00,000",27/07/2025
3005,"Land in Inam karur village, Karur","Karur, Tamil Nadu",Canara Bank,"₹16,20,000",27/07/2025
9587,"Land and Building in Dharapuram, Tiruppur","Tirupur, Tamil Nadu",Canara Bank,"₹13,34,000",27/07/2025
8748,"Land and Building in Thirupapuliyur, Cuddalore","Cuddalore, Tamil Nadu",Karur Vysya Bank,"₹1,45,00,000",24/07/2025
8749,"Land in Thirupapuliyur, Cuddalore","Cuddalore, Tamil Nadu",Karur Vysya Bank,"₹1,13,00,000",24/07/2025
8750,"Land in Thirupapuliyur, Cuddalore","Cuddalore, Tamil Nadu",Karur Vysya Bank,"₹98,00,000",24/07/2025
8751,"Industrial property in Kanjamanathanpatti, Cuddalore","Cuddalore, Tamil Nadu",Karur Vysya Bank,"₹5,00,00,000",24/07/2025
33596,"Land and Building in Nandambakkam, Kancheepuram","Kanchipuram, Tamil Nadu",Debts Recovery Tribunal,"₹2,99,00,000",24/07/2025
31750,"Land and Building in Rajapalayam, Virudhunagar","Virudhunagar, Tamil Nadu",Bank of India,"₹11,05,65,000",24/07/2025
50158,"Land in Sattur, Virudhunagar","Virudhunagar, Tamil Nadu",Nido Home Finance,"₹40,00,000",24/07/2025
60488,Flat in Anekal,"Anekal, Karnataka",State Bank of India,"₹32,48,000",24/07/2025
62497,"Industrial Property in Kotta Mettupatty Village, Salem","Salem, Tamil Nadu",Omkara Assets Reconstruction,"₹5,50,00,000",24/07/2025
64076,"Land and Building in Urapakkam Village, Chengalpattu","Chengalpet, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹1,30,00,000",24/07/2025
64097,"Flat in Nandhivaram, Kancheepuram","Kanchipuram, Tamil Nadu",Bank Of Baroda,"₹40,64,000",24/07/2025
64101,"Flat in Nandhivaram, Kancheepuram","Kanchipuram, Tamil Nadu",Bank Of Baroda,"₹44,10,000",24/07/2025
64108,"Land and Building in Attupattukottaipunji Village, Kancheepuram","Kanchipuram, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹1,61,85,000",24/07/2025
64130,"Flat in Paruthipattu village, Thiruvallur","Tiruvallur, Tamil Nadu",Bank Of Baroda,"₹31,50,000",24/07/2025
64176,"Flat in Tajganj, Agra","Agra, Uttar Pradesh",Debts Recovery Tribunal,"₹17,00,000",24/07/2025
64177,"Flat in Maghtai, Agra","Agra, Uttar Pradesh",Indian Bank,"₹13,80,000",24/07/2025
64216,"Residential Plot in Loni, Ghaziabad","Ghaziabad, Uttar Pradesh",Cholamandalam Investment and Finance Company,"₹37,50,000",24/07/2025
64217,"Plot in Tronica City, Ghaziabad","Ghaziabad, Uttar Pradesh",Cholamandalam Investment and Finance Company,"₹1,31,00,000",24/07/2025
64295,House in Nanjangud,"Nanjangud, Mysore, Karnataka",HDFC Bank,"₹18,20,000",24/07/2025
64354,"House in Uppilipalayam, Coimbatore","Coimbatore, Tamil Nadu",Bank of India,"₹94,67,000",24/07/2025
64362,"House in Kadamalaikundu Village, Theni","Coimbatore, Tamil Nadu",Manapuram Home finacnce,"₹12,93,138",24/07/2025
64367,"Commercial Property in Annanur, Thiruvallur","Tiruvallur, Tamil Nadu",Indian Overseas Bank,"₹69,67,000",24/07/2025
64368,"Flat in Karambakkam, Chennai","Chennai, Tamil Nadu",Indian Overseas Bank,"₹25,30,000",24/07/2025
64369,"Flat in Adyar, Chennai","Chennai, Tamil Nadu",Indian Overseas Bank,"₹90,54,000",24/07/2025
64371,"House in Morai Village, Thiruvallur","Tiruvallur, Tamil Nadu",Indian Overseas Bank,"₹1,05,27,000",24/07/2025
64379,Plot in Purba Bardhaman,"Purba Bardhaman, Kolkata, West Bengal",Bank of India,"₹38,15,000",24/07/2025
64387,Plot in Paschim Bardhaman,"Paschim Bardhaman, Kolkata, West Bengal",Bank of India,"₹8,92,000",24/07/2025
64389,Plot in Paschim Bardhaman,"Paschim Bardhaman, Kolkata, West Bengal",Bank of India,"₹16,85,000",24/07/2025
64402,House for Sale,"Rolahera, Chittorgarh, Rajasthan",Bank of India,"₹3,80,000",24/07/2025
64403,House for Sale,"Rolahera, Chittorgarh, Rajasthan",Bank of India,"₹3,83,000",24/07/2025
64406,Flat for Sale,"Narotampura Sanganer, Jaipur, Rajasthan",IIFL Home Finance Limited,"₹13,19,000",24/07/2025
64407,Plot for Sale,"Shankar Singh, Pali, Rajasthan",Au small finance bank,"₹14,00,000",24/07/2025
64408,Plot for Sale,"Samiti -Luni, Jodhpur, Rajasthan",Au small finance bank,"₹4,00,000",24/07/2025
64421,"Factory Land and Building in Amarambedu Village, Kanchipuram","Kanchipuram, Tamil Nadu",Indian Overseas Bank,"₹1,79,55,000",24/07/2025
64447,Land and Building in Bidhannagar,"Bidhannagar, Kolkata, West Bengal",Kotak Mahindra Bank,"₹2,82,00,000",24/07/2025
64453,"Plot in Vadasery West- Village, Kanyakumari","Kanyakumari, Tamil Nadu",Manapuram Home finacnce,"₹17,26,234",24/07/2025
64465,Residential Flat in Behala,"Behala, Kolkata, West Bengal",Canara Bank,"₹23,31,000",24/07/2025
64496,Flat in North 24 Parganas,"North 24 Parganas, West Bengal",State Bank of India,"₹23,14,000",24/07/2025
64591,Land in Kulewal,"Kulewal, Ludhiana, Punjab",IIFL Home Finance Limited,"₹3,92,000",24/07/2025
64615,Site in Kengeri,"Kengeri, Bangalore Urba, Karnataka",Truhome Finance Limited,"₹99,91,000",24/07/2025
64758,"Plot in Asal village, Sabarkantha","Sabarkantha, Gujarat",Bank of India,"₹27,90,000",24/07/2025
64823,Flat in Bengaluru,"Bangalore Urba, Karnataka",Axis Bank,"₹6,90,23,000",24/07/2025
63149,"Land and Building in Oddanchathiram, Dindugal","Dindigul, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹1,20,71,000",24/07/2025
63153,"Land and Building in Kadaiyur Village, Tirupur","Tirupur, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹1,72,52,000",24/07/2025
63155,"Land and Building in Mangalam Village, Tiruppur","Tirupur, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹3,65,82,000",24/07/2025
64882,Flat in Gandhinagar,"Gandhinagar, Gujarat",Sammaan Capital Ltd,"₹10,75,000",24/07/2025
64952,"House in Kuruchi Village, Coimbatore","Coimbatore, Tamil Nadu",PNB Housing Finance,"₹32,84,000",24/07/2025
64954,"House in Veerapandi Village, Coimbatore","Coimbatore, Tamil Nadu",PNB Housing Finance,"₹21,17,000",24/07/2025
64962,Plot in Hebbagodi,"Hebbagodi, Bangalore Urba, Karnataka",PNB Housing Finance,"₹87,18,000",24/07/2025
64963,Plot in Jigani Hobli,"Jigani Hobli, Bangalore Urba, Karnataka",PNB Housing Finance,"₹51,51,000",24/07/2025
64965,Flat in HSR Layout,"HSR Layout, Bangalore Urba, Karnataka",PNB Housing Finance,"₹1,19,51,340",24/07/2025
63735,"Plot in Avaniyapuram, Madurai","Madurai, Tamil Nadu",HDFC Bank,"₹22,10,000",24/07/2025
63739,"Plot in Rajakambiram Village, Madurai","Madurai, Tamil Nadu",HDFC Bank,"₹29,00,000",24/07/2025
63773,Flat in Anekal,"Anekal, Karnataka",HDFC Bank,"₹23,00,000",24/07/2025
63775,Plot in Tumkur,"Tumkur, Karnataka",HDFC Bank,"₹1,30,00,000",24/07/2025
63393,"Land and Building in Kurichi Village, Coimbatore","Coimbatore, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹1,12,00,000",24/07/2025
63443,"Flat in Thirukkatchur Village, Kanchipuram","Kanchipuram, Tamil Nadu",State Bank of India,"₹38,00,000",24/07/2025
63444,"Flat in Padappai Village, Kancheepuram","Kanchipuram, Tamil Nadu",State Bank of India,"₹53,00,000",24/07/2025
63252,Land in Thakurpukur,"Thakurpukur, Kolkata, West Bengal",Aditya Birla Housing Finance,"₹73,06,750",23/07/2025
63355,"Plot in Visnagar, Mehsana","Mehsana, Gujarat",Bank Of Baroda,"₹6,43,000",23/07/2025
63427,"House in Mullipallam, Madurai","Madurai, Tamil Nadu",Kotak Mahindra Bank,"₹4,40,000",23/07/2025
