Auction ID,Bank/Organisation Name,City/District/Location,last_date_of_submission,Reserve Price,EMD,Category,Source,days_until_submission
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,9492000.0,-,-,IBBI,-19.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,33554000.0,-,-,IBBI,-19.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,5596000.0,-,-,IBBI,-19.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,2266000.0,-,-,IBBI,-19.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,428540000.0,-,-,IBBI,-19.0
U26933AP2010PTC117739,KARUTURI CERMICS PRIVATE LIMITED,-,09-05-2025,248912500.0,-,-,IBBI,-23.0
U15432WB1933PTC007599,SASA MUSA SUGAR WORKS PVT. LTD.,-,30-04-2025,1250000000.0,-,-,IBBI,-32.0
U34102PN1999PTC013505,DSK Motors Private Ltd.,-,12-05-2025,117665484.0,-,-,IBBI,-20.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,2065000.0,-,-,IBBI,-37.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,2898000.0,-,-,IBBI,-37.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,5600000.0,-,-,IBBI,-37.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,7440000.0,-,-,IBBI,-37.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,9928000.0,-,-,IBBI,-37.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,11050000.0,-,-,IBBI,-37.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,11200000.0,-,-,IBBI,-37.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,13638000.0,-,-,IBBI,-37.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,23893000.0,-,-,IBBI,-37.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,32538000.0,-,-,IBBI,-37.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,2033000.0,-,-,IBBI,-37.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,43938000.0,-,-,IBBI,-37.0
U15312PB2012PTC036748,Golden Agrarian Private Limited,-,03-05-2025,14365000.0,-,-,IBBI,-29.0
U18109KA1999PLC025423,KANVA FASHIONS LIMITED,-,28-04-2025,255300000.0,-,-,IBBI,-34.0
U27100TG2007PLC056809,saibhaskar Irons Limited,-,05-05-2025,40500000.0,-,-,IBBI,-27.0
U15410WB2012PTC177072,Yummz Foods Private Limited,-,25-04-2025,43600000.0,-,-,IBBI,-37.0
U15410WB2012PTC177072,Yummz Foods Private Limited,-,07-05-2025,43600000.0,-,-,IBBI,-25.0
U15410WB2012PTC177072,Yummz Foods Private Limited,-,07-05-2025,43600000.0,-,-,IBBI,-25.0
U52599TN1997PTC037547,Coastal Energy Private Limited,-,12-05-2025,15500000.0,-,-,IBBI,-20.0
U52599TN1997PTC037547,Coastal Energy Private Limited,-,12-05-2025,19500000.0,-,-,IBBI,-20.0
U23109WB2003PLC097375,BHARAT NRE COKE LTD,-,02-05-2025,1210000000.0,-,-,IBBI,-30.0
U17115PB1989PLC009524,Sohrab Spinning Mills Limited,-,23-05-2025,41300000.0,-,-,IBBI,-9.0
L51909WB1986PLC040098,Gujarat NRE Coke Limited,-,25-04-2025,3799522859.0,-,-,IBBI,-37.0
U51900MH2008PTC186779,TV Products India Private Limited,-,03-05-2025,0.0,-,-,IBBI,-29.0
L15141MP1985PLC003171,K.S. Oils Limited,-,06-05-2025,10440704100.0,-,-,IBBI,-26.0
U17111TZ1993PTC004283,SHREE VAISHNO DEVI MILLS PRIVATE LIMITED,-,05-05-2025,3330000.0,-,-,IBBI,-27.0
U23109WB2003PLC097375,BHARAT NRE COKE LTD,-,23-04-2025,24300000.0,-,-,IBBI,-39.0
L24232DL1992PLC227186,Surya Pharmaceutical Ltd,-,06-05-2025,1070000000.0,-,-,IBBI,-26.0
U74999TG1992PLC014388,GVK INDUSTRIES LIMITED,-,25-04-2025,540000000.0,-,-,IBBI,-37.0
L74899DL1990PLC041985,Tecpro Systems Limited,-,14-04-2025,38000.0,-,-,IBBI,-48.0
U01119MH2005PTC245062,Datta Krupa Roller Flour Mill Private Limited,-,19-04-2025,30375000.0,-,-,IBBI,-43.0
