Auction ID,Bank/Organisation Name,City/District/Location,last_date_of_submission,Reserve Price,EMD,Category,Source,days_until_submission
L17120MH1992PLC066880,Bombay Rayon Fashions Limited,-,03-06-2025,1523610.0,-,-,IBBI,-19.0
U90000GJ2010PLC059257,SORT INDIA ENVIRO SOLUTIONS LIMITED,-,23-05-2025,25000.0,-,-,IBBI,-30.0
U23203TG2000PLC033782,SAGAR INFRA RAIL INTERNATIONAL LIMITED,-,20-05-2025,10615000.0,-,-,IBBI,-33.0
U63090MH2001PTC133857,Protocol Marine Services Private Limited,-,04-06-2025,108000000.0,-,-,IBBI,-18.0
U29190MH1992PTC065241,GOODDAY VENTURES INDIA PVT LTD,-,04-06-2025,36000000.0,-,-,IBBI,-18.0
U27109TG1990PLC012004,SHIVAANI ALLOYS STEEL CASTINGS LIMITED,-,19-05-2025,127670000.0,-,-,IBBI,-34.0
U27109TG1990PLC012004,SHIVAANI ALLOYS STEEL CASTINGS LIMITED,-,19-05-2025,127670000.0,-,-,IBBI,-34.0
U27109TG1990PLC012004,SHIVAANI ALLOYS STEEL CASTINGS LIMITED,-,19-05-2025,67606000.0,-,-,IBBI,-34.0
U27109TG1990PLC012004,SHIVAANI ALLOYS STEEL CASTINGS LIMITED,-,19-05-2025,74249000.0,-,-,IBBI,-34.0
U27310PN1995PLC090557,Unimetal Castings Limited,-,19-05-2025,26042766.0,-,-,IBBI,-34.0
U45400DL2009PTC189270,Sharma Kalypso Private Limited,-,03-06-2025,11826000.0,-,-,IBBI,-19.0
U27109TG1990PLC012004,SHIVAANI ALLOYS STEEL CASTINGS LIMITED,-,16-05-2025,127670000.0,-,-,IBBI,-37.0
U27109TG1990PLC012004,SHIVAANI ALLOYS STEEL CASTINGS LIMITED,-,16-05-2025,67606000.0,-,-,IBBI,-37.0
U27109TG1990PLC012004,SHIVAANI ALLOYS STEEL CASTINGS LIMITED,-,16-05-2025,74249000.0,-,-,IBBI,-37.0
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,-,23-05-2025,105000000.0,-,-,IBBI,-30.0
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,-,23-05-2025,78000000.0,-,-,IBBI,-30.0
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,-,23-05-2025,13000000.0,-,-,IBBI,-30.0
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,-,23-05-2025,10300000.0,-,-,IBBI,-30.0
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,-,23-05-2025,9100000.0,-,-,IBBI,-30.0
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,-,23-05-2025,4400000.0,-,-,IBBI,-30.0
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,-,23-05-2025,29700000.0,-,-,IBBI,-30.0
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,-,23-05-2025,5000000.0,-,-,IBBI,-30.0
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,-,23-05-2025,24800000.0,-,-,IBBI,-30.0
U63090DL2006PTC152804,LARK LOGISTICS PRIVATE LIMITED,-,23-05-2025,17000000.0,-,-,IBBI,-30.0
U70101DL2000PTC105289,Aerens Jai Realty Private Limited,-,26-05-2025,33612978.0,-,-,IBBI,-27.0
U01100MH2008PTC187995,RNP MARKETING AND CARGO PRIVATE LIMITED,-,20-05-2025,13741650.0,-,-,IBBI,-33.0
U01100MH2008PTC187995,RNP MARKETING AND CARGO PRIVATE LIMITED,-,20-05-2025,13741650.0,-,-,IBBI,-33.0
U51909DL2019PTC354266,LAGROWTH ASSOCIATES PRIVATE LIMITED,-,02-06-2025,49400000.0,-,-,IBBI,-20.0
U45200MH2008PTC183061,ZAVERI CONSTRUCTIONS PRIVATE LIMITED,-,31-05-2025,24300000.0,-,-,IBBI,-22.0
U27109TG1990PLC012004,SHIVAANI ALLOYS STEEL CASTINGS LIMITED,-,14-05-2025,127670000.0,-,-,IBBI,-39.0
U27109TG1990PLC012004,SHIVAANI ALLOYS STEEL CASTINGS LIMITED,-,02-05-2025,676060000.0,-,-,IBBI,-51.0
U27109TG1990PLC012004,SHIVAANI ALLOYS STEEL CASTINGS LIMITED,-,14-05-2025,74249000.0,-,-,IBBI,-39.0
U51229TN2005PTC058063,RELIABLE CASHEW COMPANY PRIVATE LIMITED,-,23-05-2025,8000000.0,-,-,IBBI,-30.0
U45201WB1988PTC045417,REACON ENGINEERS (INDIA) PVT LTD,-,19-05-2025,243700000.0,-,-,IBBI,-34.0
U24219MH2009PTC192776,DIVYA AGRO CHEM PRIVATE LIMITED,-,27-05-2025,9234000.0,-,-,IBBI,-26.0
U23209DL2004PTC125911,SPACEVISION IMPEX PRIVATE LIMITED,-,17-05-2025,6885000.0,-,-,IBBI,-36.0
U45200KL2011PTC028812,Asten Realtors Private Limited,-,16-05-2025,52239641.0,-,-,IBBI,-37.0
U13101GJ1994PLC067515,Ashapura Garments Limited,-,15-05-2025,629000.0,-,-,IBBI,-38.0
U45309TG2017PTC114221,BUTTA INFRASTRUCTURE PRIVATE LIMITED,-,31-05-2025,780000000.0,-,-,IBBI,-22.0
U45309TG2017PTC114221,BUTTA INFRASTRUCTURE PRIVATE LIMITED,-,31-05-2025,22000000.0,-,-,IBBI,-22.0
L27203MH1994PLC080732,Parekh Aluminex Limited,-,23-05-2025,3500000.0,-,-,IBBI,-30.0
U24219MH2009PTC192776,DIVYA AGRO CHEM PRIVATE LIMITED,-,27-05-2025,9234000.0,-,-,IBBI,-26.0
U40101TG1997PLC037013,M/s KONASEEMA GAS POWER LIMITED,-,19-05-2025,2276100000.0,-,-,IBBI,-34.0
U40101TG1997PLC037013,M/s KONASEEMA GAS POWER LIMITED,-,19-05-2025,94500000.0,-,-,IBBI,-34.0
U45200KL2011PTC028812,Asten Realtors Private Limited,-,16-05-2025,52239641.0,-,-,IBBI,-37.0
U45200KL2011PTC028812,Asten Realtors Private Limited,-,16-05-2025,20125.0,-,-,IBBI,-37.0
U45200KL2011PTC028812,Asten Realtors Private Limited,-,16-05-2025,12750.0,-,-,IBBI,-37.0
U45200KL2011PTC028812,Asten Realtors Private Limited,-,16-05-2025,12750.0,-,-,IBBI,-37.0
U45200KL2011PTC028812,Asten Realtors Private Limited,-,16-05-2025,17825.0,-,-,IBBI,-37.0
U45200KL2011PTC028812,Asten Realtors Private Limited,-,16-05-2025,28250.0,-,-,IBBI,-37.0
U45200KL2011PTC028812,Asten Realtors Private Limited,-,16-05-2025,13125.0,-,-,IBBI,-37.0
U45200KL2011PTC028812,Asten Realtors Private Limited,-,16-05-2025,8900.0,-,-,IBBI,-37.0
U23109WB2003PLC097375,BHARAT NRE COKE LTD,-,02-05-2025,1210000000.0,-,-,IBBI,-51.0
U26933AP2010PTC117739,KARUTURI CERMICS PRIVATE LIMITED,-,24-05-2025,81562500.0,-,-,IBBI,-29.0
U51398MH1993PTC074600,Auro Gold Jewellery Private Limited,-,23-05-2025,26875500.0,-,-,IBBI,-30.0
U51432CT2014PTC001546,Plutus Infraventures Private Limited,-,12-05-2025,77596425.0,-,-,IBBI,-41.0
U51432CT2014PTC001546,Plutus Infraventures Private Limited,-,12-05-2025,67561.0,-,-,IBBI,-41.0
U85110CT1994PLC008663,BSR DIAGNOSTIC LIMITED,-,20-05-2025,3204458.0,-,-,IBBI,-33.0
U24249WB2007PTC117196,EPITOME PETROCHEMICAL PRIVATE LIMITED,-,21-05-2025,65000000.0,-,-,IBBI,-32.0
U85110CT1994PLC008663,BSR DIAGNOSTIC LIMITED,-,20-05-2025,49900000.0,-,-,IBBI,-33.0
U45209AS2013PTC011550,Sree Bajrang Infracon Private Limited,-,20-05-2025,2967800.0,-,-,IBBI,-33.0
L17111GJ1984PLC045995,NAKODA LIMITED,-,24-05-2025,1671236000.0,-,-,IBBI,-29.0
U17200MH2008PTC187167,Kohinoor Ginning and Pressing Pvt Ltd,-,10-05-2025,109400000.0,-,-,IBBI,-43.0
U17200MH2008PTC187167,Kohinoor Ginning and Pressing Pvt Ltd,-,10-05-2025,94800000.0,-,-,IBBI,-43.0
U17200MH2008PTC187167,Kohinoor Ginning and Pressing Pvt Ltd,-,10-05-2025,14600000.0,-,-,IBBI,-43.0
U74999TG1992PLC014388,GVK INDUSTRIES LIMITED,-,28-04-2025,540000000.0,-,-,IBBI,-55.0
U85110CT1994PLC008663,BSR DIAGNOSTIC LIMITED,-,20-05-2025,2168927.0,-,-,IBBI,-33.0
U85110CT1994PLC008663,BSR DIAGNOSTIC LIMITED,-,20-05-2025,4462321.0,-,-,IBBI,-33.0
U85110CT1994PLC008663,BSR DIAGNOSTIC LIMITED,-,20-05-2025,2306883.0,-,-,IBBI,-33.0
U45400MH2012PTC230848,H & V ENGINEERING AND CONSTRUCTION PRIVATE LIMITED,-,13-05-2025,15050000.0,-,-,IBBI,-40.0
U45201TN2004PTC054417,Ganga Foundations Private Limited,-,06-05-2025,474600000.0,-,-,IBBI,-47.0
U70102MH1985PLC036047,Oracle Home Textiles Limited,-,05-05-2025,37500000.0,-,-,IBBI,-48.0
U70102MH1985PLC036047,Oracle Home Textiles Limited,-,05-05-2025,35000000.0,-,-,IBBI,-48.0
U85110GA1998PTC002553,UGH Vintage Hospital and Medical Research Centre Private Limited,-,24-05-2025,112628162.0,-,-,IBBI,-29.0
U01403TG2007PLC054391,G S Biotech Limited,-,13-05-2025,498100000.0,-,-,IBBI,-40.0
U70102UP2009PTC038317,SHRI NATH RESEDENCI PRIVATE LIMITED,-,17-05-2025,318865.0,-,-,IBBI,-36.0
U29113TN1996PTC036693,"VEESONS ENERGY SYSTEMS P LTD.,",-,21-05-2025,34545990.0,-,-,IBBI,-32.0
U51909WB2004PLC098942,Salasar EXIM Limited,-,28-04-2025,23520000.0,-,-,IBBI,-55.0
U45201MH2006PLC162784,STERLING SEZ AND INFRASTRUCTURE LIMITED,-,19-05-2025,3243200000.0,-,-,IBBI,-34.0
U45400WB2008PTC131298,GLAZE INFRASTRUCTURE PRIVATE LIMITED,-,07-05-2025,86000000.0,-,-,IBBI,-46.0
U18202MH2012PTC229892,VYVA APPARELS (INDIA) PRIVATE LIMITED,-,02-05-2025,18906500.0,-,-,IBBI,-51.0
U18202MH2012PTC229892,VYVA APPARELS (INDIA) PRIVATE LIMITED,-,02-05-2025,80512000.0,-,-,IBBI,-51.0
U18202MH2012PTC229892,VYVA APPARELS (INDIA) PRIVATE LIMITED,-,02-05-2025,1842500.0,-,-,IBBI,-51.0
U74899DL1994PLC060496,Drishti India Limited,-,21-05-2025,617867100.0,-,-,IBBI,-32.0
U45201MP1999PTC013634,IBD UNIVERSAL PRIVATE LIMITED,-,09-05-2025,394349403.0,-,-,IBBI,-44.0
U45201MP1999PTC013634,IBD UNIVERSAL PRIVATE LIMITED,-,09-05-2025,148469972.0,-,-,IBBI,-44.0
U45201MP1999PTC013634,IBD UNIVERSAL PRIVATE LIMITED,-,09-05-2025,45281000.0,-,-,IBBI,-44.0
U45201MP1999PTC013634,IBD UNIVERSAL PRIVATE LIMITED,-,09-05-2025,36698325.0,-,-,IBBI,-44.0
U45201MP1999PTC013634,IBD UNIVERSAL PRIVATE LIMITED,-,09-05-2025,19348047.0,-,-,IBBI,-44.0
U45201MP1999PTC013634,IBD UNIVERSAL PRIVATE LIMITED,-,09-05-2025,42844170.0,-,-,IBBI,-44.0
U45201MP1999PTC013634,IBD UNIVERSAL PRIVATE LIMITED,-,09-05-2025,116936131.0,-,-,IBBI,-44.0
U45201MP1999PTC013634,IBD UNIVERSAL PRIVATE LIMITED,-,09-05-2025,22994783.0,-,-,IBBI,-44.0
U63090DL2004PTC123819,MAPLE LOGISTICS PRIVATE LIMITED,-,21-05-2025,2019713.0,-,-,IBBI,-32.0
U50101MH1990PTC056302,WINDALS AUTO PRIVATE LIMITED,-,16-05-2025,217012401.0,-,-,IBBI,-37.0
U51909MH1989PTC051640,Gupta Coal India Private Limited,-,28-04-2025,81730000.0,-,-,IBBI,-55.0
U28939MP1982PLC002072,GWALIOR POLYPIPES LIMITED,-,19-05-2025,314245271.55,-,-,IBBI,-34.0
U40101AS2008PTC008829,AGNIPA ENERGO PRIVATE LIMITED,-,21-05-2025,23118000.0,-,-,IBBI,-32.0
U40101AS2008PTC008829,AGNIPA ENERGO PRIVATE LIMITED,-,21-05-2025,23118000.0,-,-,IBBI,-32.0
U51103TN1998PTC041085,Star Trace Private Limited,-,19-05-2025,51640000.0,-,-,IBBI,-34.0
U70101DL2011PLC214733,EUROTAS INFRASTRUCTURE LIMITED,-,23-05-2025,912500000.0,-,-,IBBI,-30.0
U70101DL2011PLC214733,EUROTAS INFRASTRUCTURE LIMITED,-,23-05-2025,569500000.0,-,-,IBBI,-30.0
U90000GJ2010PLC059257,SORT INDIA ENVIRO SOLUTIONS LIMITED,-,16-05-2025,88500000.0,-,-,IBBI,-37.0
U27109WB1996PLC081038,GEMUS ENGINEERING LTD,-,29-04-2025,3088211.0,-,-,IBBI,-54.0
u74120mh2013ptc246280,debtone corporate advisory private limited,-,24-04-2025,30000000.0,-,-,IBBI,-59.0
U41000GJ2011PTC064934,DOSHION WATER UMBRELLA (CUDDALORE) PRIVATE LIMITED,-,12-05-2025,65861483.0,-,-,IBBI,-41.0
L17122UP1988PLC009985,Shri Lakshmi Cotsyn Limited,-,12-05-2025,62300000.0,-,-,IBBI,-41.0
U45205TN2011PTC081758,EAP INFRASTRUCTURES PRIVATE LIMITED,-,12-05-2025,310000.0,-,-,IBBI,-41.0
U45205TN2011PTC081758,EAP INFRASTRUCTURES PRIVATE LIMITED,-,12-05-2025,1100000.0,-,-,IBBI,-41.0
U74210DL1981PLC234183,TECPRO INFRA PROJECTS LIMITED,-,07-05-2025,32377500.0,-,-,IBBI,-46.0
U32100MH1987PTC045671,PME Infratech Private Limited,-,08-05-2025,2222359.0,-,-,IBBI,-45.0
U25206GJ2007PTC050407,BALAJI FIBER REINFORCE PRIVATE LIMITED,-,08-05-2025,153000000.0,-,-,IBBI,-45.0
U17121GJ2006PTC048378,H.V.SYNTHETICS PRIVATE LIMITED,-,12-05-2025,100000.0,-,-,IBBI,-41.0
L51420MH1989PLC053772,Bilpower Limited,-,23-05-2025,137961400.0,-,-,IBBI,-30.0
L74899DL1988PLC033314,Punj Lloyd Limited,-,17-04-2025,3419200000.0,-,-,IBBI,-66.0
L74899DL1988PLC033314,Punj Lloyd Limited,-,17-04-2025,1759000000.0,-,-,IBBI,-66.0
L74899DL1988PLC033314,Punj Lloyd Limited,-,18-04-2025,705000000.0,-,-,IBBI,-65.0
L74899DL1988PLC033314,Punj Lloyd Limited,-,18-04-2025,113000000.0,-,-,IBBI,-65.0
L74899DL1988PLC033314,Punj Lloyd Limited,-,18-04-2025,8900000.0,-,-,IBBI,-65.0
L74899DL1988PLC033314,Punj Lloyd Limited,-,18-04-2025,2900000.0,-,-,IBBI,-65.0
L74899DL1988PLC033314,Punj Lloyd Limited,-,18-04-2025,265000000.0,-,-,IBBI,-65.0
U30007KA1987PLC023168,BASE CORPORATION LIMITED,-,09-05-2025,766913180.0,-,-,IBBI,-44.0
U45400TN2012PTC084362,HALLMARK LIVING SPACE PRIVATE LIMITED,-,07-05-2025,680000000.0,-,-,IBBI,-46.0
U74900MH2006PTC161680,AJS IMPEX PRIVATE LIMITED,-,10-05-2025,322065235.0,-,-,IBBI,-43.0
U15400MH2009PTC197070,Three Leaf Foods Private Limited,-,14-05-2025,16200000.0,-,-,IBBI,-39.0
U36911GJ1983PTC068551,KOHINOOR DIAMONDS PRIVATE LIMITED,-,29-04-2025,25000.0,-,-,IBBI,-54.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,34101000.0,-,-,IBBI,-40.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,63351000.0,-,-,IBBI,-40.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,106122000.0,-,-,IBBI,-40.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,26021000.0,-,-,IBBI,-40.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,104823000.0,-,-,IBBI,-40.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,15852000.0,-,-,IBBI,-40.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,9492000.0,-,-,IBBI,-40.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,33554000.0,-,-,IBBI,-40.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,5596000.0,-,-,IBBI,-40.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,2266000.0,-,-,IBBI,-40.0
U51420TN2004PTC052776,FREEWORLD EXPORTS PRIVATE LIMITED,-,13-05-2025,428540000.0,-,-,IBBI,-40.0
U26933AP2010PTC117739,KARUTURI CERMICS PRIVATE LIMITED,-,09-05-2025,248912500.0,-,-,IBBI,-44.0
U15432WB1933PTC007599,SASA MUSA SUGAR WORKS PVT. LTD.,-,30-04-2025,1250000000.0,-,-,IBBI,-53.0
U34102PN1999PTC013505,DSK Motors Private Ltd.,-,12-05-2025,117665484.0,-,-,IBBI,-41.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,2065000.0,-,-,IBBI,-58.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,2898000.0,-,-,IBBI,-58.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,5600000.0,-,-,IBBI,-58.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,7440000.0,-,-,IBBI,-58.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,9928000.0,-,-,IBBI,-58.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,11050000.0,-,-,IBBI,-58.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,11200000.0,-,-,IBBI,-58.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,13638000.0,-,-,IBBI,-58.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,23893000.0,-,-,IBBI,-58.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,32538000.0,-,-,IBBI,-58.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,2033000.0,-,-,IBBI,-58.0
U45202PN2008PTC143307,Pandhe Infracons Private Limited,-,25-04-2025,43938000.0,-,-,IBBI,-58.0
U15312PB2012PTC036748,Golden Agrarian Private Limited,-,03-05-2025,14365000.0,-,-,IBBI,-50.0
U18109KA1999PLC025423,KANVA FASHIONS LIMITED,-,28-04-2025,255300000.0,-,-,IBBI,-55.0
U27100TG2007PLC056809,saibhaskar Irons Limited,-,05-05-2025,40500000.0,-,-,IBBI,-48.0
U15410WB2012PTC177072,Yummz Foods Private Limited,-,25-04-2025,43600000.0,-,-,IBBI,-58.0
U15410WB2012PTC177072,Yummz Foods Private Limited,-,07-05-2025,43600000.0,-,-,IBBI,-46.0
U15410WB2012PTC177072,Yummz Foods Private Limited,-,07-05-2025,43600000.0,-,-,IBBI,-46.0
U52599TN1997PTC037547,Coastal Energy Private Limited,-,12-05-2025,15500000.0,-,-,IBBI,-41.0
U52599TN1997PTC037547,Coastal Energy Private Limited,-,12-05-2025,19500000.0,-,-,IBBI,-41.0
U23109WB2003PLC097375,BHARAT NRE COKE LTD,-,02-05-2025,1210000000.0,-,-,IBBI,-51.0
U17115PB1989PLC009524,Sohrab Spinning Mills Limited,-,23-05-2025,41300000.0,-,-,IBBI,-30.0
L51909WB1986PLC040098,Gujarat NRE Coke Limited,-,25-04-2025,3799522859.0,-,-,IBBI,-58.0
U51900MH2008PTC186779,TV Products India Private Limited,-,03-05-2025,0.0,-,-,IBBI,-50.0
L15141MP1985PLC003171,K.S. Oils Limited,-,06-05-2025,10440704100.0,-,-,IBBI,-47.0
U17111TZ1993PTC004283,SHREE VAISHNO DEVI MILLS PRIVATE LIMITED,-,05-05-2025,3330000.0,-,-,IBBI,-48.0
U23109WB2003PLC097375,BHARAT NRE COKE LTD,-,23-04-2025,24300000.0,-,-,IBBI,-60.0
L24232DL1992PLC227186,Surya Pharmaceutical Ltd,-,06-05-2025,1070000000.0,-,-,IBBI,-47.0
U74999TG1992PLC014388,GVK INDUSTRIES LIMITED,-,25-04-2025,540000000.0,-,-,IBBI,-58.0
L74899DL1990PLC041985,Tecpro Systems Limited,-,14-04-2025,38000.0,-,-,IBBI,-69.0
U01119MH2005PTC245062,Datta Krupa Roller Flour Mill Private Limited,-,19-04-2025,30375000.0,-,-,IBBI,-64.0
U22219WB1955PTC022547,HINDUSTHAN SMALL TOOLS PVT LTD,-,06-05-2025,64690000.0,-,-,IBBI,-47.0
