Auction ID,Heading,Location,Bank Name,Reserve Price,Auction Date
59064,"Flat in Goregaon West, Mumbai","Mumbai City, Maharashtra",DBS Bank,"₹1,43,00,000",23/06/2025
59072,"Commercial Property in Nagpada, Mumbai","Mumbai City, Maharashtra",Yes Bank,"₹1,27,40,000",23/06/2025
59073,"Flat in Mazgaon, Mumbai","Mumbai City, Maharashtra",Yes Bank,"₹2,48,40,000",23/06/2025
59074,"Flat in Mazgaon, Mumbai","Mumbai City, Maharashtra",Yes Bank,"₹2,48,40,000",23/06/2025
59076,"Flat in Bellasis Road, Mumbai","Mumbai City, Maharashtra",Yes Bank,"₹5,78,83,000",23/06/2025
2989,"Plot in Kovilpatti, Thoothukudi","Thoothukudi, Tamil Nadu",City Union Bank,"₹36,00,000",23/06/2025
2993,"Land and Building in Pandavarmangalam, Thoothukkudi","Thoothukudi, Tamil Nadu",City Union Bank,"₹95,00,000",23/06/2025
7199,"Land in Manthithoppu, Thoothukkudi","Thoothukudi, Tamil Nadu",Union Bank Of India,"₹75,00,000",23/06/2025
7268,"Land and Building in Kovilpatti, Thoothukudi","Thoothukudi, Tamil Nadu",City Union Bank,"₹20,00,000",23/06/2025
10715,"Land in Kovilpatti, Tirunelveli","Tirunelveli, Tamil Nadu",City Union Bank,"₹15,00,000",23/06/2025
54863,"Plot in Kavundampalayam, Coimbatore","Coimbatore, Tamil Nadu",Bank Of Baroda,"₹61,45,000",23/06/2025
56046,"Land and Building in Melur, Madurai","Madurai, Tamil Nadu",Repco Home Finance,"₹27,51,000",23/06/2025
56069,"Plot in Vadampachrei Village, Coimbatore","Tirupur, Tamil Nadu",Piramal Capital and Housing Finance,"₹13,18,500",23/06/2025
56197,Land and Building in Bharuch,"Bharuch, Gujarat",Bank Of Baroda,"₹19,80,000",23/06/2025
56200,"House in Juna Tavra, Bharuch","Bharuch, Gujarat",Bank Of Baroda,"₹17,30,000",23/06/2025
56247,"House in Hardoi Road, Lucknow","Lucknow, Uttar Pradesh",Bank Of Baroda,"₹16,00,000",23/06/2025
56248,"House in P.S. Krishna Nagar, Lucknow","Lucknow, Uttar Pradesh",Bank Of Baroda,"₹1,60,92,000",23/06/2025
56249,"House in Hardoi Road, Lucknow","Lucknow, Uttar Pradesh",Bank Of Baroda,"₹16,00,000",23/06/2025
56251,"Land and Building in Sadar, Lucknow","Lucknow, Uttar Pradesh",Bank Of Baroda,"₹12,25,000",23/06/2025
56252,"House in Fatehpur, Lucknow","Lucknow, Uttar Pradesh",Bank Of Baroda,"₹32,93,000",23/06/2025
56267,"Commercial Property in Transport Nagar, Agra","Agra, Uttar Pradesh",Indian Bank,"₹29,51,000",23/06/2025
56268,"Commercial Property in Transport Nagar, Agra","Agra, Uttar Pradesh",Indian Bank,"₹29,51,000",23/06/2025
56425,"Land and Building in Palani, Dindigul","Dindigul, Tamil Nadu",Truhome Finance Limited,"₹34,51,400",23/06/2025
56433,"Land and Building in Manamadurai, Sivagangai","Sivaganga, Tamil Nadu",City Union Bank,"₹17,00,000",23/06/2025
56434,"Land in Nallur, Thoothukudi","Thoothukudi, Tamil Nadu",Truhome Finance Limited,"₹37,68,819",23/06/2025
56435,"Land and Building in Avaniyapuram, Madurai","Madurai, Tamil Nadu",Truhome Finance Limited,"₹84,43,250",23/06/2025
56437,"Land and Building in Papanasam, Thanjavur","Thanjavur, Tamil Nadu",Truhome Finance Limited,"₹61,44,800",23/06/2025
56439,"Land in Palladam, Tirupur","Tirupur, Tamil Nadu",Truhome Finance Limited,"₹42,64,600",23/06/2025
56440,"Plot in Koonampatti, Tirupur","Tirupur, Tamil Nadu",Truhome Finance Limited,"₹22,63,500",23/06/2025
56441,"Land in Karumathampatti, Cimbatore","Coimbatore, Tamil Nadu",Truhome Finance Limited,"₹49,88,960",23/06/2025
27825,"Flat in Peerkankaranai, Kanchipuram","Kanchipuram, Tamil Nadu",HDFC Bank,"₹32,00,000",23/06/2025
29260,"Land in Velachery, Chennai","Chennai, Tamil Nadu",City Union Bank,"₹2,30,00,000",23/06/2025
29283,"Vacant land in Kilavipatti, Thoothukudi","Thoothukudi, Tamil Nadu",City Union Bank,"₹22,00,000",23/06/2025
31367,"Land and building in Allinagaram, Theni","Theni, Tamil Nadu",City Union Bank,"₹95,00,000",23/06/2025
31439,"Factory Land and Building in Duraiyur, Tirunelveli","Tirunelveli, Tamil Nadu",City Union Bank,"₹2,11,00,000",23/06/2025
32393,"Land and Building in Nagalnayackanpatti, Dindigul","Dindigul, Tamil Nadu",City Union Bank,"₹95,00,000",23/06/2025
55217,"Land and Building in Padalur (West) Village, Perambalur","Perambalur, Tamil Nadu",Repco Home Finance,"₹13,68,000",23/06/2025
55218,Land and Building in Perambalur,"Perambalur, Tamil Nadu",Repco Home Finance,"₹31,02,000",23/06/2025
55641,Residential Plot in Malagalu,"Malagalu, Bangalore Urba, Karnataka",Bank Of Baroda,"₹1,09,00,000",23/06/2025
55670,Plot in Kanakapura,"Kanakapura, Bangalore Urba, Karnataka",Karnataka Bank,"₹4,06,73,000",23/06/2025
55672,Residential Plot in Turuvekere,"Turuvekere, Vijayanagara, Karnataka",Karnataka Bank,"₹76,25,500",23/06/2025
55880,Land in Virajpet,"Virajpet, Kodagu, Karnataka",Canara Bank,"₹16,50,000",23/06/2025
55881,Land in Virajpet,"Virajpet, Kodagu, Karnataka",Canara Bank,"₹65,00,000",23/06/2025
55951,Flat in KR Puram Hobli,"KR Puram Hobli, Bangalore Urba, Karnataka",State Bank of India,"₹62,00,000",23/06/2025
55973,"Flat in Ayyapakkam, Tiruvallur","Tiruvallur, Tamil Nadu",Piramal Capital and Housing Finance,"₹23,76,500",23/06/2025
55973,"Flat in Ayyapakkam, Tiruvallur","Tiruvallur, Tamil Nadu",Piramal Capital and Housing Finance,"₹23,76,500",23/06/2025
55982,"Plot in Kodambakkam, Chennai","Chennai, Tamil Nadu",City Union Bank,"₹69,00,000",23/06/2025
55983,"Flat in T Nagar, Chennai","Chennai, Tamil Nadu",City Union Bank,"₹76,00,000",23/06/2025
55702,"Flat in Aminjikarai, Chennai","Chennai, Tamil Nadu",City Union Bank,"₹3,00,00,000",22/06/2025
55726,"Land and Building in Thallakulam, Madurai","Madurai, Tamil Nadu",City Union Bank,"₹30,00,000",22/06/2025
55730,"Flat in Thiruporur, Kancheepuram","Kanchipuram, Tamil Nadu",City Union Bank,"₹25,00,000",22/06/2025
55731,"Flat in Thiruporur, Kancheepuram","Kanchipuram, Tamil Nadu",City Union Bank,"₹15,00,000",22/06/2025
55732,"Flat in Thiruporur, Kancheepuram","Kanchipuram, Tamil Nadu",City Union Bank,"₹31,00,000",22/06/2025
55934,Plot in Dharwad,"Doddanayakankoppa, Dharwad, Karnataka",HDFC Bank,"₹31,00,000",22/06/2025
1236,"Land & building in kalapatti, coimbatore","Coimbatore, Tamil Nadu",Karur Vysya Bank,"₹65,00,000",22/06/2025
1240,"Land & Building in Jagathala, Nilgiris","Nilgiris, Tamil Nadu",Karur Vysya Bank,"₹40,00,000",22/06/2025
1243,"Land and builiding in Nallur, Erode","Erode, Tamil Nadu",Karur Vysya Bank,"₹58,00,000",22/06/2025
4116,"Land in Melathillaiyenthal Village, Ramanathapuram","Ramanathapuram, Tamil Nadu",City Union Bank,"₹25,00,000",22/06/2025
4916,"Plot in Sathyamangalam, Erode","Erode, Tamil Nadu",Karur Vysya Bank,"₹15,00,000",22/06/2025
4919,"Land in Punjaipuliampatti, Erode","Erode, Tamil Nadu",Karur Vysya Bank,"₹18,00,000",22/06/2025
6042,"Land and Building in Keelapaluvur, Ariyalur","Ariyalur, Tamil Nadu",City Union Bank,"₹3,40,00,000",22/06/2025
6881,"Land in Keelapalur, Ariyalur","Ariyalur, Tamil Nadu",City Union Bank,"₹30,00,000",22/06/2025
13019,"Land and building in Ramanathapuram Village, Coimbatore","Coimbatore, Tamil Nadu",Karur Vysya Bank,"₹38,00,000",22/06/2025
21195,"Flat in Nariyambakkam, Kancheepuram","Kanchipuram, Tamil Nadu",TMB Bank,"₹15,20,000",22/06/2025
21196,"Flat in Nariyambakkam, Kancheepuram","Kanchipuram, Tamil Nadu",TMB Bank,"₹13,30,000",22/06/2025
24266,"Land and building in Periyavilamalai, Erode","Erode, Tamil Nadu",Karur Vysya Bank,"₹18,10,000",22/06/2025
24267,"Land and Building in Pallapalayam Village, Erode","Erode, Tamil Nadu",Karur Vysya Bank,"₹48,20,000",22/06/2025
24616,"Land in Punjaipuliampatti, Erode","Erode, Tamil Nadu",Karur Vysya Bank,"₹18,00,000",22/06/2025
33595,"Land in Thirumudirvaldam, Kanchipuram","Kanchipuram, Tamil Nadu",State Bank of India,"₹23,00,000",22/06/2025
50703,Flat in Rajarhat,"Rajarhat, Kolkata, West Bengal",Canara Bank,"₹17,50,000",22/06/2025
50714,Residential Flat in Rajarhat,"Rajarhat, Kolkata, West Bengal",Canara Bank,"₹17,50,000",22/06/2025
25885,"Land and Building in Anthiyur, Erode","Erode, Tamil Nadu",Karur Vysya Bank,"₹1,80,00,000",22/06/2025
26690,"Land and Building in Mettubavi, Coimbatore","Coimbatore, Tamil Nadu",Karur Vysya Bank,"₹18,00,000",22/06/2025
29911,"Land and Building in Kalikkanaikanpalayam, Coimbatore","Coimbatore, Tamil Nadu",Karur Vysya Bank,"₹38,50,000",22/06/2025
53440,Land and Building in Thakurpukur,"Thakurpukur, Kolkata, West Bengal",Indian Bank,"₹17,23,000",22/06/2025
54173,"Plot in Palladam, Tirupur","Tirupur, Tamil Nadu",Indian Bank,"₹1,61,00,000",22/06/2025
56061,"Land and Building in Veppampattu, Thiruvallur","Tiruvallur, Tamil Nadu",Canfin,"₹32,00,000",22/06/2025
56136,House in Tiptur,"Tiptur, Bangalore Urba, Karnataka",City Union Bank,"₹54,00,000",22/06/2025
59082,Land in Navsari,"Navsari, Gujarat",Au small finance bank,"₹20,10,000",22/06/2025
57425,"Flat in Ghatampur, Gwalior","Gwalior, Madhya Pradesh",Indian Overseas Bank,"₹21,18,500",22/06/2025
58646,House for Sale,"Almasguda, Hyderabad, Telangana",Yes Bank,"₹50,24,000",22/06/2025
58648,House for Sale,"Karimnagar, Karimnagar, Telangana",Yes Bank,"₹10,31,000",22/06/2025
58650,Flat for Sale,"Gaddiannaram, Ranga Reddy, Telangana",Yes Bank,"₹29,07,000",22/06/2025
58652,House for Sale,"Ranga Reddy, Telangana",Yes Bank,"₹1,07,35,000",22/06/2025
58656,House for Sale,"Kukatpally, Medchal-Malkajgiri, Telangana",Axis Bank,"₹2,64,93,700",22/06/2025
58770,"Flat in Khar West, Mumbai","Mumbai City, Maharashtra",Bank Of Baroda,"₹6,41,11,000",22/06/2025
58771,"Flat in Goregaon East, Mumbai","Mumbai City, Maharashtra",Bank Of Baroda,"₹18,55,800",22/06/2025
58772,"Plant and Machinery in Mumbai, Mumbai","Mumbai City, Maharashtra",Debts Recovery Tribunal,"₹40,000",22/06/2025
58773,"Plant and Machinery in Mumbai, Mumbai","Mumbai City, Maharashtra",Debts Recovery Tribunal,"₹50,000",22/06/2025
58774,"Plot in Thane, Mumbai","Mumbai City, Maharashtra",Debts Recovery Tribunal,"₹31,82,000",22/06/2025
58776,"Plot in Thane, Mumbai","Mumbai City, Maharashtra",Debts Recovery Tribunal,"₹40,00,000",22/06/2025
58777,"Flat in Main Avenue Road, Mumbai","Mumbai City, Maharashtra",JM Financial Asset Reconstruction Company,"₹15,00,00,000",22/06/2025
58863,"Land in Keelapaluvur Village, Ariyalur","Ariyalur, Tamil Nadu",City Union Bank,"₹45,00,000",22/06/2025
58355,Plot in Islamabad,"Islamabad, Amritsar, Punjab",Aadhar Housing Finance,"₹13,09,600",22/06/2025
58387,Plot in Kaithal,"Kaithal, Haryana",JM Financial Asset Reconstruction Company,"₹6,40,000",22/06/2025
56687,Land and Building in Mouza Nabagram,"Mouza Nabagram, Kolkata, West Bengal",Canara Bank,"₹12,69,000",22/06/2025
56987,"House in Madathuvilai, Kanniyakumari","Kanyakumari, Tamil Nadu",JM Financial Asset Reconstruction Company,"₹80,50,000",22/06/2025
57111,"Residential Flat in Huzur, Bhopal","Bhopal, Madhya Pradesh",Indian Overseas Bank,"₹27,36,000",22/06/2025
57112,"Residential Flat in Huzur, Bhopal","Bhopal, Madhya Pradesh",Indian Overseas Bank,"₹17,10,000",22/06/2025
57113,"Residential Flat in Kolar Road, Bhopal","Bhopal, Madhya Pradesh",Indian Overseas Bank,"₹30,85,600",22/06/2025
57114,"House in Sehore, Bhopal","Bhopal, Madhya Pradesh",Indian Overseas Bank,"₹65,74,000",22/06/2025
57129,Plot in Sherpur Khurd,"Sherpur Khurd, Ludhiana, Punjab",JM Financial Asset Reconstruction Company,"₹87,70,000",22/06/2025
57328,Flat in South 24 Paraganas,"South 24 Parganas, West Bengal",ICICI Bank,"₹56,50,000",22/06/2025
57329,"Land and Building in Devicode, Kanyakumari","Kanyakumari, Tamil Nadu",Aadhar Housing Finance,"₹8,62,400",22/06/2025
57330,Residential Flat in South 24 Paraganas,"South 24 Parganas, West Bengal",ICICI Bank,"₹49,50,000",22/06/2025
57332,"Land and Building in kalkulam, Kanyakumari","Kanyakumari, Tamil Nadu",Aadhar Housing Finance,"₹12,38,116",22/06/2025
57345,Plot in Fatehabad,"Fatehabad, Ludhiana, Punjab",Aadhar Housing Finance,"₹5,36,027",22/06/2025
57352,Plot in Rakba,"Rakba, Amritsar, Punjab",JM Financial Asset Reconstruction Company,"₹7,40,000",22/06/2025
57354,Plot in Amritsar,"Amritsar, Punjab",JM Financial Asset Reconstruction Company,"₹7,70,000",22/06/2025
57355,Plot in Islamabad,"Islamabad, Amritsar, Punjab",Aadhar Housing Finance,"₹13,09,600",22/06/2025
57888,"Flat in Ghodasar, Ahmedabad","Ahmedabad, Gujarat",JM Financial Asset Reconstruction Company,"₹14,10,000",22/06/2025
57889,"Plot in Ghodasar, Ahmedabad","Ahmedabad, Gujarat",JM Financial Asset Reconstruction Company,"₹15,30,000",22/06/2025
57893,Land in Jagadhri,"Jagadhri, Yamuna Nagar, Haryana",Bank of Maharashtra,"₹2,60,00,000",22/06/2025
57894,Land in Jagadhri,"Yamuna Nagar, Haryana",Bank of Maharashtra,"₹29,00,000",22/06/2025
57895,"Plot in Nadiad, Kheda","Kheda, Gujarat",IDFC FIRST Bank,"₹4,87,61,000",22/06/2025
57897,"Plot in Gamdi, Anand","Anand, Gujarat",IDFC FIRST Bank,"₹10,90,04,800",22/06/2025
58778,"Flat in Mumbai, Mumbai","Mumbai City, Maharashtra",HDB Financial Service,"₹49,54,50,000",21/06/2025
58780,"House in Raigad, Mumbai","Mumbai City, Maharashtra",Phoenix ARC,"₹15,00,000",21/06/2025
58781,"Flat in Palghar, Mumbai","Mumbai City, Maharashtra",Phoenix ARC,"₹7,00,000",21/06/2025
58808,"Plot in Utiyadara, Bharuch","Bharuch, Gujarat",Phoenix ARC,"₹3,00,000",21/06/2025
57115,"Flat in Indrapuri, Bhopal","Bhopal, Madhya Pradesh",Bank Of Baroda,"₹12,00,000",21/06/2025
57117,"Residential Flat in Indrapuri, Bhopal","Bhopal, Madhya Pradesh",Bank Of Baroda,"₹8,00,000",21/06/2025
57119,"House in Kolar Road, Bhopal","Bhopal, Madhya Pradesh",Bank Of Baroda,"₹23,40,000",21/06/2025
57121,"Independent Bungalow in Huzur, Bhopal","Bhopal, Madhya Pradesh",Canfin,"₹18,70,000",20/06/2025
57815,"Plot in Anjar, Kutchh","Kutch, Gujarat",Bajaj housing finance limited,"₹4,62,000",20/06/2025
58267,Commercial Property in Raikot,"Raikot, Ludhiana, Punjab",State Bank of India,"₹59,82,000",20/06/2025
58782,"Industrial Land in Gondia, Mumbai","Mumbai City, Maharashtra",HDFC Bank,"₹1,00,00,000",20/06/2025
58784,"Independent Bungalow in Kandivali East, Mumbai","Mumbai City, Maharashtra",NKGSB Co operative Bank Limited,"₹10,35,00,000",20/06/2025
58787,"Flat in Bhiwandi, Mumbai","Mumbai City, Maharashtra",HDFC Bank,"₹26,10,00,000",20/06/2025
58789,"Commercial Property in Goregaon West, Mumbai","Mumbai City, Maharashtra",Central Bank of India,"₹34,10,000",20/06/2025
59291,Land in Panipat,"Panipat, Haryana",ICICI Bank,"₹18,00,000",20/06/2025
59412,Land in Gurdaspur,"Gurdaspur, Punjab",Bank Of Baroda,"₹6,95,000",20/06/2025
59413,Plot in Gurdaspur,"Gurdaspur, Punjab",Bank Of Baroda,"₹8,95,000",20/06/2025
59417,Plot in Hoshiarpur,"Hoshiarpur, Punjab",Bank Of Baroda,"₹18,85,725",20/06/2025
59433,"Land in Minjur Village, Thiruvallur","Tiruvallur, Tamil Nadu",Karur Vysya Bank,"₹39,00,000",20/06/2025
59470,"Land and Building in Thiruparankundram, Madurai","Madurai, Tamil Nadu",Canara Bank,"₹1,06,60,000",20/06/2025
59535,"Plot in Ilanthaikulam village , Madurai","Madurai, Tamil Nadu",Canara Bank,"₹27,20,000",20/06/2025
56074,Land in Anekal,"Anekal, Karnataka",State Bank of India,"₹72,00,000",20/06/2025
56443,"Land and Building in Pappampadi Village, Omalur - Salem","Salem, Tamil Nadu",jana small finance,"₹10,91,440",20/06/2025
56444,"Land and Building in Elavampatty, Salem","Salem, Tamil Nadu",jana small finance,"₹7,98,260",20/06/2025
56445,"Land and Building in Kanjanaickenpatty, Salem","Salem, Tamil Nadu",jana small finance,"₹27,33,000",20/06/2025
56498,Land and Building in Burdwan,"Burdwan, Kolkata, West Bengal",Bank Of Baroda,"₹18,46,000",20/06/2025
56516,Land and Building in Hooghly,"Hooghly, West Bengal",Bank Of Baroda,"₹48,67,000",20/06/2025
56526,Land and Building in Durgapur,"Durgapur, Kolkata, West Bengal",jana small finance,"₹26,62,900",20/06/2025
56528,Commercial Property in North 24 Parganas,"North 24 Parganas, West Bengal",jana small finance,"₹10,62,000",20/06/2025
56528,Commercial Property in North 24 Parganas,"North 24 Parganas, West Bengal",jana small finance,"₹10,62,000",20/06/2025
56529,Land in Kaliachak,"Kaliachak, Maldah, West Bengal",jana small finance,"₹34,22,200",20/06/2025
17557,Land and building in Ariyalur,"Ariyalur, Tamil Nadu",Repco Home Finance,"₹32,99,000",20/06/2025
55594,"Land and Building in Kannankurichi, Salem","Salem, Tamil Nadu",Aditya Birla Housing Finance,"₹68,78,988",20/06/2025
50661,"Commercial Property in Sanwer, Indore","Indore, Madhya Pradesh",Debts Recovery Tribunal,"₹1,53,20,000",20/06/2025
34204,"Land and Building in Kuralkuttai, Tiruppur","Tirupur, Tamil Nadu",Canara Bank,"₹32,00,000",19/06/2025
35655,"Flat in Sriperumbudur, Kancheepuram","Kanchipuram, Tamil Nadu",Indian Overseas Bank,"₹63,60,250",19/06/2025
35660,"Flat in Sriperumbudur, Kanchipuram","Kanchipuram, Tamil Nadu",Indian Overseas Bank,"₹51,72,750",19/06/2025
35753,"Flat in Paruthipet, Thiruvallur","Tiruvallur, Tamil Nadu",Indian Overseas Bank,"₹51,06,000",19/06/2025
36613,"Land and Building in Chemmancheri, Chengalpet","Chengalpet, Tamil Nadu",Canara Bank,"₹92,00,000",19/06/2025
36615,"Land and Building in Thaiyur, Chengalpet","Chengalpet, Tamil Nadu",Canara Bank,"₹82,38,000",19/06/2025
37923,"Land and Building in West Mambalam, Chennai","Chennai, Tamil Nadu",Tata Capital Housing Finance,"₹1,48,00,000",19/06/2025
38849,"Land and Building in Kalavakkam, Kancheepuram","Kanchipuram, Tamil Nadu",State Bank of India,"₹48,84,000",19/06/2025
40134,"Industrial Property in Puduppai, Tiruppur","Tirupur, Tamil Nadu",City Union Bank,"₹5,18,00,000",19/06/2025
44153,"Land and Building in Agastheeswaram, Kanyakumari","Kanyakumari, Tamil Nadu",Federal Bank,"₹11,25,00,000",19/06/2025
47337,"Land in Malumachampatti, Coimbatore","Coimbatore, Tamil Nadu",Aditya Birla Housing Finance,"₹15,47,39,216",19/06/2025
49226,"IDBI Bank Auctions for Flat in Manoramaganj, Indore","Indore, Madhya Pradesh",IDBI Bank,"₹25,00,000",19/06/2025
50264,"House in Thanthoni, Tirupur","Tirupur, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹41,40,000",19/06/2025
50710,Residential Flat in Howrah,"Howrah, West Bengal",Canara Bank,"₹16,70,000",19/06/2025
2049,"Flat in Gudalur Village, Kanchipuram","Kanchipuram, Tamil Nadu",TMB Bank,"₹32,30,000",19/06/2025
9267,"Plot in Kannivakkam, Kancheepuram","Kancheepuram, Tamil Nadu",Piramal Capital and Housing Finance,"₹5,10,000",19/06/2025
10068,"Land and Building in Veerapatti, Pudukottai","Pudukkottai, Tamil Nadu",South Indian Bank,"₹24,40,000",19/06/2025
10752,Flat in Kancheepuram,"Kancheepuram, Tamil Nadu",Indian Bank,"₹34,25,000",19/06/2025
12113,"Flat in Manapakkam Village, Kanchipuram","Kanchipuram, Tamil Nadu",Karur Vysya Bank,"₹60,00,000",19/06/2025
15081,Land and Building in Kanyakumari,"Kanniyakumari, Tamil Nadu",Canara Bank,"₹7,00,000",19/06/2025
18188,"Land in Kumbakonam, Thanjavur","Thanjavur, Tamil Nadu",City Union Bank,"₹13,00,000",19/06/2025
18189,"Land in Thirukarukkavur, Thanjavur","Thanjavur, Tamil Nadu",City Union Bank,"₹8,00,000",19/06/2025
18190,"Land in Nedunceri, Thanjavur","Thanjavur, Tamil Nadu",City Union Bank,"₹3,00,000",19/06/2025
23948,Land in Sankanthi Thiruvarur,"Tiruvarur, Tamil Nadu",City Union Bank,"₹53,00,000",19/06/2025
24102,"Land and Building in Nerupperichal, Tirupur","Tirupur, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹1,10,70,000",19/06/2025
51548,Land and Building in Madurai,"Madurai, Tamil Nadu",TMB Bank,"₹27,25,000",19/06/2025
56047,"Land and Building in Gerugambakkam, Kanchipuram","Kanchipuram, Tamil Nadu",HDFC Bank,"₹36,00,000",19/06/2025
56048,"Plot in Sriperumbudur, Kanchipuram","Kanchipuram, Tamil Nadu",HDFC Bank,"₹12,00,000",19/06/2025
56049,"Land and Building in Killiyoor, Kanyakumari","Kanyakumari, Tamil Nadu",Canara Bank,"₹35,22,000",19/06/2025
56050,"Industrial Land with Shed in Vadiveeswaram, Kanyakumari","Kanyakumari, Tamil Nadu",Canara Bank,"₹6,35,000",19/06/2025
56051,"Land in Kalkulam, Kanyakumari","Kanyakumari, Tamil Nadu",Canara Bank,"₹24,55,000",19/06/2025
56052,"Land in Kalkulam, Kanyakumari","Kanyakumari, Tamil Nadu",Canara Bank,"₹84,03,000",19/06/2025
56053,"Land and Building in Thovalai, Kanyakumari","Kanyakumari, Tamil Nadu",Canara Bank,"₹27,50,000",19/06/2025
56072,"Site in Udhagamandalam, Niligiris","Nilgiris, Tamil Nadu",Canara Bank,"₹3,55,000",19/06/2025
56073,Flat in udupi,"Udupi, Karnataka",Karnataka Bank,"₹55,44,000",19/06/2025
56075,Land in udupi,"Udupi, Karnataka",Karnataka Bank,"₹66,66,000",19/06/2025
56077,Land and Building in udupi,"Udupi, Karnataka",Karnataka Bank,"₹66,66,000",19/06/2025
56078,House in udupi,"Udupi, Karnataka",Karnataka Bank,"₹1,11,00,000",19/06/2025
56084,House in Vijayapura,"vijayapura, Karnataka",jana small finance,"₹10,82,000",19/06/2025
56093,"Land and Building in Marthandam, Kanniyakumari","Kanyakumari, Tamil Nadu",Canara Bank,"₹19,42,000",19/06/2025
56094,"Land and Building in Tiruvattar, Kanyakumari","Kanyakumari, Tamil Nadu",Canara Bank,"₹20,70,000",19/06/2025
56095,"Land and Building in Kottaram, Kanyakumari","Kanyakumari, Tamil Nadu",Canara Bank,"₹52,10,000",19/06/2025
56096,"Land and Building in Vadasery West, Kanyakumari","Kanyakumari, Tamil Nadu",Canara Bank,"₹20,50,000",19/06/2025
56098,"Land and Building in Thoothoor, Kanyakumari","Kanyakumari, Tamil Nadu",Canara Bank,"₹43,00,000",19/06/2025
56150,Site in Uttarahalli Hobli,"Uttarahalli Hobli, Bangalore Urba, Karnataka",Hinduja Housing Finance,"₹34,00,000",19/06/2025
56157,House in Tumkur,"Tumkur, Karnataka",Hinduja Housing Finance,"₹35,00,000",19/06/2025
56175,Flat in Barasat,"Barasat, North 24 Parganas, West Bengal",Canara Bank,"₹12,80,000",19/06/2025
56176,Commercial Property in Barasat,"Barasat, North 24 Parganas, West Bengal",Canara Bank,"₹9,00,000",19/06/2025
56424,"Land in Anaimalai, Coimbatore","Coimbatore, Tamil Nadu",State Bank of India,"₹33,00,000",19/06/2025
56442,"Land in Pudupalayam, Tirupur","Tirupur, Tamil Nadu",Tata Capital Housing Finance,"₹64,84,068",19/06/2025
56454,"Flat in Ransitsagar Fload, Jamnagar","Jamnagar, Gujarat",PNB Housing Finance,"₹7,48,000",19/06/2025
56501,"Flat in Manorama Ganj, Indore","Indore, Madhya Pradesh",IDBI Bank,"₹25,00,000",19/06/2025
56503,"Flat in Manorama Ganj, Indore","Indore, Madhya Pradesh",IDBI Bank,"₹25,00,000",19/06/2025
55337,"Plot in Sukkampatty, Salem","Salem, Tamil Nadu",PNB Housing Finance,"₹51,31,000",19/06/2025
55495,"Land in Vaippur, Thiruvannamalai","Tiruvannamalai, Tamil Nadu",City Union Bank,"₹2,03,00,000",19/06/2025
55503,"Land in Sholavandan, Madurai","Madurai, Tamil Nadu",Bank Of Baroda,"₹1,32,000",19/06/2025
55867,"Industrial property in Nagercoil, Kanyakumari","Kanyakumari, Tamil Nadu",Federal Bank,"₹5,17,50,000",19/06/2025
55891,Land in Anekal,"Anekal, Karnataka",HDFC Bank,"₹51,20,000",19/06/2025
55931,Land in Tambrahalli,"Tambrahalli, Vijayanagara, Karnataka",State Bank of India,"₹27,00,000",19/06/2025
55954,Site in udupi,"Udupi, Karnataka",Karnataka Bank,"₹1,56,32,000",19/06/2025
55956,Site in udupi,"Udupi, Karnataka",Karnataka Bank,"₹25,35,000",19/06/2025
55957,Land and Building in Dakshina Kannada,"Dakshina Kannada, Karnataka",Karnataka Bank,"₹34,75,000",19/06/2025
55958,House in udupi,"Udupi, Karnataka",Karnataka Bank,"₹85,88,000",19/06/2025
55979,Flat in Thoraipakkam,"Kanchipuram, Tamil Nadu",HDFC Bank,"₹38,50,000",19/06/2025
55980,"Land and Building in Mambalam, Chennai","Chennai, Tamil Nadu",HDFC Bank,"₹75,00,000",19/06/2025
55981,"Flat in Pallavaram, Chennai","Chennai, Tamil Nadu",HDFC Bank,"₹17,00,000",19/06/2025
55984,"House in Varanasi, Lucknow","Lucknow, Uttar Pradesh",Canfin,"₹23,04,000",19/06/2025
55985,"Commercial Property in Gomti Nagar, Lucknow","Lucknow, Uttar Pradesh",SMFG India Home Finance,"₹37,96,062",19/06/2025
55986,"Residential Plot in Moradabad, Lucknow","Lucknow, Uttar Pradesh",Canara Bank,"₹42,50,000",19/06/2025
54860,"House in Bikkatty, Udhagamandalam","Nilgiris, Tamil Nadu",Canara Bank,"₹4,34,000",19/06/2025
54916,"Plot in Arasaradi, Madurai","Madurai, Tamil Nadu",Bank Of Baroda,"₹78,68,000",19/06/2025
26263,"Flat in Madambakkam, Kanchipuram","Kanchipuram, Tamil Nadu",Hinduja Housing Finance,"₹16,00,000",19/06/2025
27053,"Land and building in Paduvampali Village, Coimbatore","Coimbatore, Tamil Nadu",Cholamandalam Investment and Finance Company,"₹23,31,000",19/06/2025
27573,"House in Sanganthi, Thiruvarur","Tiruvarur, Tamil Nadu",City Union Bank,"₹7,00,000",19/06/2025
30025,"Land and Building in Sanganthi Village, Tiruvarur","Tiruvarur, Tamil Nadu",City Union Bank,"₹73,00,000",19/06/2025
30495,"Land in Veerapatti Village, Pudukottai","Pudukkottai, Tamil Nadu",South Indian Bank,"₹24,40,000",19/06/2025
