Organisation Chain,Auction ID,EMD Amount,Starting Price,Submission Start Date,Submission End Date,Auction Start Date,Product Category
Govt of Maharashtra||Urban Development Department (Maharashtra)||Nanded Waghala City Municipal Corporation Nanded,2025_MH_30216,"30,000","4,73,352",24-Jun-2025 04:00 PM,01-Jul-2025 03:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||PWD - GOVT OF MAHARASHTRA||Public Work Region Pune||Public Works Circle  Satara||Public Works Division Satara,2025_MH_30200,"50,000","3,70,000",23-Jun-2025 10:00 AM,01-Jul-2025 03:00 PM,04-Jul-2025 10:00 AM,Others
Govt of Haryana||Fisheries Department Haryana||Directorate of Fisheries,2025_HR_1011,"19,03,498",,25-Jun-2025 09:05 AM,01-Jul-2025 04:00 PM,03-Jul-2025 09:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30068,0.00,"7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30138,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30135,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30077,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30145,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30148,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30149,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30150,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30146,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30236,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30241,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30144,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30086,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30090,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30237,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30239,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30151,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30100,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30152,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30069,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30092,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30073,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30097,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30071,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30066,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30235,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30246,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30252,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30251,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30250,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30155,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30159,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30256,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30258,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30139,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30137,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30156,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30142,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30144,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30082,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30087,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30085,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30084,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30097,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30064,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30073,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30071,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30066,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30142,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30144,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30143,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30145,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30148,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30149,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30150,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30146,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Ministry of Defence||Directorate General Defence Estates||Southern Command Pune||DEO- Mumbai,2025_MoD_4037,"24,200","2,66,200",23-Jun-2025 10:00 AM,01-Jul-2025 05:00 PM,09-Jul-2025 10:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30081,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30070,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30101,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30083,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30072,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30093,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30086,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30074,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30075,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30160,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30161,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30069,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30237,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Amalner,2025_MH_30239,"50,000","12,00,000",25-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,03-Jul-2025 11:00 AM,Land/Building
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30068,0.00,"7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30090,"6,000","10,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-YAVATMAL||YAVATMAL-Work Department,2025_MH_30074,"6,000","7,000",17-Jun-2025 11:00 AM,01-Jul-2025 05:00 PM,04-Jul-2025 12:00 PM,Others
Govt of West Bengal||Zilla Parishad West Bengal||Malda,2025_WB_4794,"1,900","94,500",20-Jun-2025 05:30 PM,01-Jul-2025 05:30 PM,04-Jul-2025 11:00 AM,Shipping/ Transportation/ Vehicle
Govt of Uttar Pradesh||PANCHAYATI RAJ DEPARTMENT||Zila Panchayat Ballia,2025_UP_1638,"2,50,000","10,00,000",19-Jun-2025 04:00 PM,02-Jul-2025 02:00 PM,09-Jul-2025 12:00 PM,Miscellaneous
Govt of Uttar Pradesh||PANCHAYATI RAJ DEPARTMENT||Zila Panchayat Ballia,2025_UP_1639,"1,25,000","5,00,000",19-Jun-2025 04:00 PM,02-Jul-2025 02:00 PM,09-Jul-2025 12:00 PM,Miscellaneous
Ministry of Defence||Directorate General Defence Estates||Northern Command Jammu||DEO- Srinagar,2025_MoD_3996,"70,000","20,50,000",30-May-2025 05:00 PM,02-Jul-2025 03:00 PM,04-Jul-2025 10:00 AM,Others
Govt of Maharashtra||Rural Development Department (Maharashtra)||RDD-CEO-Amravati||Amravati-Minor Irri.,2025_MH_29933,"10,000","1,75,000",16-Jun-2025 11:00 AM,02-Jul-2025 05:00 PM,09-Jul-2025 11:00 AM,Scrap/Disposables
Ministry of Defence||Directorate General Defence Estates||South-West Command Jaipur||DEO- Bikaner,2025_MoD_4044,"15,000","1,15,000",21-Jun-2025 10:05 AM,02-Jul-2025 05:00 PM,12-Jul-2025 11:00 AM,Agricultural or Forestry
